AsOfDate,Program,BorrName,BorrStreet,BorrCity,BorrState,BorrZip,LocationID,BankName,BankFDICNumber,BankNCUANumber,BankStreet,BankCity,BankState,BankZip,GrossApproval,SBAGuaranteedApproval,ApprovalDate,ApprovalFY,FirstDisbursementDate,ProcessingMethod,Subprogram,InitialInterestRate,FixedorVariableInterestRate,TerminMonths,NAICSCode,NAICSDescription,FranchiseCode,FranchiseName,ProjectCounty,ProjectState,SBADistrictOffice,CongressionalDistrict,BusinessType,BusinessAge,LoanStatus,PaidinFullDate,ChargeoffDate,GrossChargeoffAmount,RevolverStatus,JobsSupported,CollateralInd,SoldSecondMarketInd
2025-09-30, 7A,Weeping Willow Kennels Inc.,6041 Hammond School Road,SALISBURY,MD,21804,317954.0,"Newtek Small Business Finance, Inc.",,,1981 Marcus Avenue,LAKE SUCCESS,NY,11042,70000.0,59500.0,01/18/2018,2018,01/31/2018,Preferred Lenders Program,Guaranty,7.25,V,29,812910.0,Pet Care (except Veterinary) Services,,,WICOMICO,MD,BALTIMORE DISTRICT OFFICE ,1.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,11.0,Y,Y
2025-09-30, 7A,LEAP PUBLICATIONS INC,14590 BOWERS DRIVE NW,RAMSEY,MN,55303,507814.0,"VelocitySBA, LLC",,,695 Town Center Drive,Costa Mesa,CA,92626,25000.0,22500.0,11/03/2010,2011,11/03/2010,Community Express,Community Express,7.75,V,16,812990.0,All Other Personal Services,,,ANOKA,MN,MINNESOTA DISTRICT OFFICE ,3.0,CORPORATION,,CHGOFF,,08/13/2019,5668.0,0,7.0,N,Y
2025-09-30, 7A,Performance Therapy LLC,1457 Rochester Road,Rochester Hills,MI,48307,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215,79000.0,39500.0,12/20/2010,2011,02/01/2011,SBA Express Program,FA$TRK (Small Loan Express),6.0,V,89,621340.0,"Offices of Physical, Occupational and Speech Therapists, and Audiologi",,,OAKLAND,MI,MICHIGAN DISTRICT OFFICE ,8.0,CORPORATION,,PIF,09/30/2014,,0.0,0,0.0,N,
2025-09-30, 7A,Ron Morrison,114 State Street,DILLON,MT,59725,223542.0,Celtic Bank Corporation,57056.0,,"268 S State St, Ste 300",SALT LAKE CITY,UT,84111,2688300.0,2016225.0,07/21/2015,2015,,Preferred Lenders Program,Guaranty,6.0,V,300,721110.0,Hotels (except Casino Hotels) and Motels,,,BEAVERHEAD,MT,MONTANA DISTRICT OFFICE ,0.0,INDIVIDUAL,,CANCLD,,,0.0,0,0.0,Y,
2025-09-30, 7A,JJ's WINE AND SPIRITS,3857 East 120th Avenue.,Thornton,CO,80233,110359.0,Bank of Hope,26610.0,,3200 Wilshire Blvd 1st Fl,LOS ANGELES,CA,90010,698000.0,628200.0,12/03/2010,2011,12/03/2010,Preferred Lenders Program,Guaranty,6.0,V,120,445310.0,"Beer, Wine, and Liquor Stores",,,ADAMS,CO,COLORADO DISTRICT OFFICE ,7.0,CORPORATION,,PIF,06/30/2013,,0.0,0,9.0,N,Y
2025-09-30, 7A,SCCUTS LLC,1032 Margaux,Bourbonnais,IL,60914,4679.0,Simmons Bank,3890.0,,501 Main St,PINE BLUFF,AR,71601,480000.0,360000.0,06/09/2015,2015,07/02/2015,Preferred Lenders Program,Guaranty,5.75,V,119,812112.0,Beauty Salons,13593,SPORT CLIPS,KANKAKEE,IL,ILLINOIS DISTRICT OFFICE ,2.0,CORPORATION,,EXEMPT,,,0.0,0,10.0,N,Y
2025-09-30, 7A,ARG Holding Corporation,601 CARLSON PKWY Ste 1100,Minnetonka,MN,55305,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,850000.0,637500.0,12/27/2017,2018,12/31/2017,Preferred Lenders Program,Guaranty,4.9,F,120,541211.0,Offices of Certified Public Accountants,,,HENNEPIN,MN,MINNESOTA DISTRICT OFFICE ,3.0,CORPORATION,"Existing, 5 or more years",PIF,02/29/2020,,0.0,0,9.0,Y,
2025-09-30, 7A,Provision Consulting Group Inc.,100 N BARRANCA ST #700,WEST COVINA,CA,91791,5597.0,Hanmi Bank,24170.0,,"3660 Wilshire Blvd, PH-A",LOS ANGELES,CA,90010,50000.0,25000.0,08/28/2019,2019,09/30/2019,SBA Express Program,FA$TRK (Small Loan Express),9.0,V,84,812990.0,All Other Personal Services,,,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE ,32.0,CORPORATION,Existing or more than 2 years old,PIF,12/31/2023,,0.0,0,2.0,Y,Y
2025-09-30, 7A,Maxsaver Liquor and Check Cashing,1160 N. Tracy Blvd.,TRACY,CA,95376,199896.0,"Grow America Fund, Incorporated",,,633 3rd Ave,NEW YORK,NY,10017,150000.0,127500.0,03/02/2017,2017,03/02/2017,Preferred Lenders Program,Guaranty,6.71,F,179,445310.0,"Beer, Wine, and Liquor Stores",,,SAN JOAQUIN,CA,SACRAMENTO DISTRICT OFFICE ,10.0,PARTNERSHIP,,EXEMPT,,,0.0,0,4.0,Y,Y
2025-09-30, 7A,Jsihn Inc. dba BBQ Express,1810 W. Slauson Ave. #F,Los Angeles,CA,90047,338036.0,PCB Bank,57463.0,,"3701 Wilshire Blvd, Ste 900",LOS ANGELES,CA,90010,150000.0,127500.0,12/27/2012,2013,01/01/2013,Preferred Lenders Program,Guaranty,5.25,V,120,722513.0,Limited-Service Restaurants,,,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE ,37.0,CORPORATION,,PIF,08/31/2022,,0.0,0,8.0,N,Y
2025-09-30, 7A,SIMPLE DESIGN INC,5721 ANDERSON ST S,LOS ANGELES,CA,90058,53803.0,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202,25000.0,12500.0,04/01/2014,2014,04/01/2014,SBA Express Program,FA$TRK (Small Loan Express),9.25,V,84,424110.0,Printing and Writing Paper Merchant Wholesalers,,,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE ,34.0,CORPORATION,,PIF,01/31/2016,,0.0,1,0.0,N,
2025-09-30, 7A,M Tronics Inc,62 Sawyer Ave,COVENTRY,RI,2816,32688.0,Beacon Bank and Trust,17798.0,,2 Harvard Street,Brookline,MA,02445,51000.0,25500.0,03/30/2011,2011,04/01/2011,SBA Express Program,FA$TRK (Small Loan Express),5.25,V,84,423620.0,"Electrical and Electronic Appliance, Television, and Radio Set Merchan",,,KENT,RI,RHODE ISLAND DISTRICT OFFICE ,2.0,CORPORATION,,PIF,08/31/2014,,0.0,1,3.0,Y,
2025-09-30, 7A,Sooner Security of Norman Inc.,3200 Swan Hollow Dr,Norman,OK,73072,4282.0,Arvest Bank,8728.0,,75 N East Ave,FAYETTEVILLE,AR,72701,15000.0,7500.0,06/28/2010,2010,07/01/2010,SBA Express Program,FA$TRK (Small Loan Express),7.25,V,49,561612.0,Security Guards and Patrol Services,,,CLEVELAND,OK,OKLAHOMA DISTRICT OFFICE ,4.0,CORPORATION,,PIF,07/31/2014,,0.0,0,70.0,N,
2025-09-30, 7A,Coremetals Acquisition Corporation,23 OWATONNA ST,HAWORTH,NJ,7641,46391.0,Manufacturers and Traders Trust Company,588.0,,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,1500000.0,1350000.0,01/18/2018,2018,05/08/2018,Preferred Lenders with EWCP,Revolving Line of Credit Exports - Sec. 7(a) (14),8.13,V,12,423510.0,Metal Service Centers and Other Metal Merchant Wholesalers,,,BERGEN,NJ,NEW JERSEY DISTRICT OFFICE ,5.0,CORPORATION,Existing or more than 2 years old,PIF,03/31/2019,,0.0,0,4.0,Y,
2025-09-30, 7A,Sea Breeze Seafoods LLC,5211 Lakeside Drive,LANGLEY,WA,98260,107451.0,Boeing Empl CU,,62604.0,12770 Gateway Dr,TUKWILA,WA,98168,25000.0,12500.0,01/31/2014,2014,06/01/2014,SBA Express Program,FA$TRK (Small Loan Express),7.25,V,84,424460.0,Fish and Seafood Merchant Wholesalers,,,ISLAND,WA,SEATTLE DISTRICT OFFICE ,2.0,CORPORATION,,PIF,02/29/2016,,0.0,1,2.0,N,
2025-09-30, 7A,JCJG Management Corp,RD 510 KM 0.7 Amuelas Ward,Juana Diaz,PR,795,123840.0,Banco Popular de Puerto Rico,34968.0,,"Popular Center, 209, Avenida L",San Juan,PR,00917,10000.0,5000.0,10/26/2016,2017,11/01/2016,SBA Express Program,FA$TRK (Small Loan Express),10.0,V,84,445110.0,Supermarkets and Other Grocery (except Convenience) Stores,,,JUANA DIAZ,PR,PUERTO RICO AND USVI DISTRICT OFFICE ,0.0,CORPORATION,,PIF,04/30/2017,,0.0,1,4.0,N,
2025-09-30, 7A,W. M. Stamp LLC,450 Fuller Dr NE,Warren,OH,44484,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215,25000.0,12500.0,06/17/2019,2019,07/01/2019,SBA Express Program,FA$TRK (Small Loan Express),7.0,V,120,541620.0,Environmental Consulting Services,,,TRUMBULL,OH,CLEVELAND DISTRICT OFFICE ,13.0,CORPORATION,Unanswered,PIF,05/31/2024,,0.0,1,3.0,N,
2025-09-30, 7A,Corporate Auto Relocation Service Inc,3101 39th St SW,Fargo,ND,58104,52722.0,Cornerstone Bank,13198.0,,2280 45th St South,FARGO,ND,58104,195900.0,146925.0,02/21/2012,2012,03/01/2012,Rural Loan Initiative,Rural Lender Advantage,6.0,F,60,484220.0,"Specialized Freight (except Used Goods) Trucking, Local",,,CASS,ND,NORTH DAKOTA DISTRICT OFFICE ,0.0,CORPORATION,,PIF,02/29/2016,,0.0,0,3.0,Y,
2025-09-30, 7A,Nansu Inc,5315 Market Street,Youngstown,OH,44512,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215,20000.0,10000.0,09/25/2014,2014,09/29/2014,SBA Express Program,FA$TRK (Small Loan Express),4.09,F,60,812320.0,Drycleaning and Laundry Services (except Coin-Operated),,,MAHONING,OH,CLEVELAND DISTRICT OFFICE ,13.0,CORPORATION,,PIF,10/31/2019,,0.0,0,5.0,N,
2025-09-30, 7A,O C VACUUM INCORPORATED,5900 CHERRY AVE,LONG BEACH,CA,90805,72601.0,"Zions Bank, A Division of",2270.0,,1 S Main St,SALT LAKE CITY,UT,84133,1348800.0,1011600.0,11/27/2017,2018,11/30/2017,Preferred Lenders Program,Guaranty,6.0,V,120,562211.0,Hazardous Waste Treatment and Disposal,,,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE ,38.0,CORPORATION,"Existing, 5 or more years",EXEMPT,,,0.0,0,38.0,Y,Y
2025-09-30, 7A,Vexxel,1080 North Main Street,BRIGHAM CITY,UT,84302,72251.0,Cache Valley Bank,22134.0,,101 N Main St,LOGAN,UT,84321,150000.0,75000.0,11/20/2012,2013,12/01/2012,SBA Express Program,FA$TRK (Small Loan Express),5.25,V,12,332420.0,Metal Tank (Heavy Gauge) Manufacturing,,,BOX ELDER,UT,UTAH DISTRICT OFFICE ,1.0,CORPORATION,,PIF,02/28/2014,,0.0,1,30.0,N,
2025-09-30, 7A,MML LLC,1206 S Glenburnie Rd,NEW BERN,NC,28562,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,1894300.0,1420725.0,12/07/2015,2016,02/01/2016,Preferred Lenders Program,Guaranty,5.3,F,300,811191.0,Automotive Oil Change and Lubrication Shops,,,CRAVEN,NC,NORTH CAROLINA DISTRICT OFFICE ,3.0,CORPORATION,,PIF,07/31/2019,,0.0,0,9.0,Y,
2025-09-30, 7A,DOT Readiness Group Inc.,1963 MACKIE RD,COOKEVILLE,TN,38506,85712.0,"United Midwest Savings Bank, National Association",32441.0,,101 S Main St,DE GRAFF,OH,43318,150000.0,127500.0,01/17/2018,2018,01/31/2018,Preferred Lenders Program,Guaranty,7.25,V,120,541611.0,Administrative Management and General Management Consulting Services,,,PUTNAM,TN,TENNESSEE DISTRICT OFFICE ,6.0,CORPORATION,Existing or more than 2 years old,PIF,11/30/2023,,0.0,0,3.0,Y,Y
2025-09-30, 7A,Forward Enterprises Inc.,"250 Cumberland Street, Suite 1",Rochester,NY,14605,56102.0,KeyBank National Association,17534.0,,127 Public Sq,CLEVELAND,OH,44114,568000.0,426000.0,03/21/2019,2019,03/31/2019,Preferred Lenders Program,Guaranty,8.25,V,51,323111.0,Commercial Gravure Printing,,,MONROE,NY,ROCHESTER BRANCH OFFICE ,25.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,12.0,Y,Y
2025-09-30, 7A,Two Tall Guys LLC,6477 Nature Valley Dr,WAUNAKEE,WI,53597,75741.0,Lake Ridge Bank,15091.0,,"8301, University Ave",Middleton,WI,53562,150000.0,127500.0,08/19/2016,2016,10/01/2016,Preferred Lenders Program,Guaranty,5.52,F,89,424820.0,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,,,DANE,WI,WISCONSIN DISTRICT OFFICE ,2.0,CORPORATION,,PIF,10/31/2019,,0.0,0,2.0,Y,
2025-09-30, 7A,144 Investors LLC,144-15 Liberty Ave.,Jamaica,NY,11435,444264.0,NewBank,58203.0,,146-01 Northern Blvd,Flushing,NY,11354,5000000.0,3750000.0,11/30/2017,2018,,Preferred Lenders Program,Guaranty,6.75,V,300,721110.0,Hotels (except Casino Hotels) and Motels,10922,COMFORT/ COMFORT INN & SUITES/,QUEENS,NY,NEW YORK DISTRICT OFFICE ,5.0,CORPORATION,Unanswered,CANCLD,,,0.0,0,10.0,Y,
2025-09-30, 7A,Best Choice Appliance Leasing LLC,4200 Wiley Post Road.,Addison,TX,75001,44449.0,"PNC Bank, National Association",6384.0,,222 Delaware Ave,WILMINGTON,DE,19801,15000.0,7500.0,07/15/2010,2010,11/01/2010,SBA Express Program,FA$TRK (Small Loan Express),9.75,V,84,532210.0,Consumer Electronics and Appliances Rental,,,DALLAS,TX,DALLAS / FT WORTH DISTRICT OFFICE ,24.0,CORPORATION,,PIF,12/31/2011,,0.0,0,4.0,N,
2025-09-30, 7A,Apothecary 36 LLC,1424 Watts Street,DURHAM,NC,27701,464999.0,"BankUnited, National Association",58979.0,,14817 Oak Lane,MIAMI LAKES,FL,33016,501900.0,376425.0,09/25/2018,2018,,Preferred Lenders Program,Guaranty,7.75,V,300,722511.0,Full-Service Restaurants,,,DURHAM,NC,NORTH CAROLINA DISTRICT OFFICE ,4.0,CORPORATION,Unanswered,CANCLD,,,0.0,0,2.0,Y,
2025-09-30, 7A,Mashba Inc.,795 West Main Street,ROCHESTER,NY,14611,56102.0,KeyBank National Association,17534.0,,127 Public Sq,CLEVELAND,OH,44114,96300.0,72225.0,05/08/2014,2014,05/08/2014,Small Loan Advantage Initiative,Lender Advantage Initiative,5.5,V,90,445120.0,Convenience Stores,,,MONROE,NY,ROCHESTER BRANCH OFFICE ,25.0,CORPORATION,,PIF,08/31/2020,,0.0,0,3.0,Y,
2025-09-30, 7A,Catmar Group LLC,913 Hammock Oak Lane,Lexington,KY,40515,21641.0,Old National Bank,3832.0,,One Main St,EVANSVILLE,IN,47708,126000.0,107100.0,09/25/2015,2015,12/01/2015,7a General,Guaranty,4.75,V,120,561730.0,Landscaping Services,,,FAYETTE,KY,KENTUCKY DISTRICT OFFICE ,6.0,CORPORATION,,PIF,01/31/2021,,0.0,0,6.0,Y,
2025-09-30, 7A,Software for Hardware LLC,965 GUNTER CT,ALPHARETTA,GA,30022,51009.0,First-Citizens Bank & Trust Company,11063.0,,100 E. Tryon Rd,RALEIGH,NC,27603,478000.0,358500.0,08/10/2017,2017,08/31/2017,Preferred Lenders Program,Guaranty,6.5,F,120,541690.0,Other Scientific and Technical Consulting Services,,,FULTON,GA,GEORGIA DISTRICT OFFICE ,6.0,CORPORATION,,PIF,10/31/2023,,0.0,0,5.0,Y,
2025-09-30, 7A,Clarion Security LLC,5498 Poplar Avenue Suite 3.,Memphis,TN,38120,39146.0,Guaranty Bank and Trust Company,15953.0,,210 Hayden St,BELZONI,MS,39038,60000.0,30000.0,08/25/2010,2010,10/01/2010,SBA Express Program,FA$TRK (Small Loan Express),6.5,V,12,561612.0,Security Guards and Patrol Services,,,SHELBY,TN,TENNESSEE DISTRICT OFFICE ,8.0,CORPORATION,,PIF,09/30/2011,,0.0,1,23.0,N,
2025-09-30, 7A,Painter Tool Inc.,1173 IRIS DRIVE,NORTH HUNTINGDON,PA,15642,122687.0,Enterprise Bank,34786.0,,4091 Mount Royal Blvd,ALLISON PARK,PA,15101,660000.0,594000.0,02/05/2010,2010,03/01/2010,Contract Loan Line of Credit (CAPLine),Contract Guaranty,5.5,V,17,332710.0,Machine Shops,,,WESTMORELAND,PA,PITTSBURGH DISTRICT OFFICE ,14.0,CORPORATION,,PIF,06/30/2011,,0.0,1,1.0,Y,
2025-09-30, 7A,COAT ALL PAINTING LLC,1820 F AVE,KEARNEY,NE,68847,53803.0,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202,15000.0,7500.0,05/01/2015,2015,02/01/2016,SBA Express Program,FA$TRK (Small Loan Express),9.25,V,84,238320.0,Painting and Wall Covering Contractors,,,BUFFALO,NE,NEBRASKA DISTRICT OFFICE ,3.0,CORPORATION,,PIF,07/31/2017,,0.0,1,2.0,N,
2025-09-30, 7A,NEEDLEWURKS LLC,"26 CONGRESS STREET, SUITE 4",SARATOGA SPRINGS,NY,12866,50168.0,The Adirondack Trust Company,660.0,,473 Broadway,SARATOGA SPRINGS,NY,12866,50800.0,43180.0,02/22/2011,2011,04/01/2011,Rural Loan Initiative,Rural Lender Advantage,6.0,F,84,812199.0,Other Personal Care Services,,,SARATOGA,NY,SYRACUSE DISTRICT OFFICE ,20.0,INDIVIDUAL,,PIF,04/30/2018,,0.0,0,4.0,Y,
2025-09-30, 7A,Neil H. Bauer,2284 West Arches Drive,Taylorsville,UT,84118,106761.0,Beehive CU,,,1467 S Main St,SALT LAKE CITY,UT,84115,10000.0,5000.0,03/10/2010,2010,03/08/2010,SBA Express Program,FA$TRK (Small Loan Express),3.25,V,84,811310.0,Commercial and Industrial Machinery and Equipment (except Automotive a,,,SALT LAKE,UT,UTAH DISTRICT OFFICE ,2.0,INDIVIDUAL,,PIF,07/31/2014,,0.0,1,1.0,N,
2025-09-30, 7A,KINGSLEY PLACE ADULT HEALTH DAY CARE,548 S KINGSLEY DR,LOS ANGELES,CA,90020,446646.0,"Hana Small Business Lending, Inc.",,,1000 Wilshire Blvd,LOS ANGELES,CA,90017,1250000.0,937500.0,02/11/2019,2019,,Preferred Lenders Program,Guaranty,7.75,V,120,624120.0,Services for the Elderly and Persons with Disabilities,,,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE ,33.0,CORPORATION,Existing or more than 2 years old,CANCLD,,,0.0,0,26.0,N,
2025-09-30, 7A,KJ Way LLC.,23131 N. Lake Pleasant Parkway,Peoria,AZ,85383,14795.0,Banc of California,24045.0,,"11611 San Vicente Blvd, Ste 50",Los Angeles,CA,90049,1850000.0,1665000.0,12/17/2010,2011,12/17/2010,Preferred Lenders Program,Guaranty,5.75,V,308,523920.0,Portfolio Management,,,MARICOPA,AZ,ARIZONA DISTRICT OFFICE ,4.0,CORPORATION,,EXEMPT,,,0.0,0,0.0,Y,
2025-09-30, 7A,Wilcox Dawson Wilcox Inc.,789 Main Street,PRESQUE ISLE,ME,4769,29770.0,Katahdin Trust Company,12874.0,,11 Main St,PATTEN,ME,04765,260000.0,130000.0,05/29/2013,2013,,SBA Express Program,FA$TRK (Small Loan Express),4.75,V,120,722513.0,Limited-Service Restaurants,05650,ARBY'S                        ,AROOSTOOK,ME,MAINE DISTRICT OFFICE ,2.0,CORPORATION,,CANCLD,,,0.0,0,21.0,Y,
2025-09-30, 7A,INTEGRITY HEARING AND BALANCE LLC,1401 N. 1075 W. #230,FARMINGTON,UT,84025,72601.0,"Zions Bank, A Division of",2270.0,,1 S Main St,SALT LAKE CITY,UT,84133,130500.0,110925.0,09/23/2011,2011,11/01/2011,Preferred Lenders Program,Guaranty,5.97,V,84,621340.0,"Offices of Physical, Occupational and Speech Therapists, and Audiologi",,,DAVIS,UT,UTAH DISTRICT OFFICE ,1.0,CORPORATION,,PIF,08/31/2015,,0.0,0,6.0,Y,
2025-09-30, 7A,ANGLER LOGISTICS LLC,23630 FINBURY LN,KATY,TX,77494,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,15000.0,7500.0,12/09/2013,2014,,SBA Express Program,FA$TRK (Small Loan Express),9.75,V,84,488510.0,Freight Transportation Arrangement,,,FORT BEND,TX,HOUSTON DISTRICT OFFICE ,10.0,CORPORATION,,CANCLD,,,0.0,1,3.0,N,
2025-09-30, 7A,Ramos Ranch LLC,4975 McCune Road,Winters,CA,95694,72601.0,"Zions Bank, A Division of",2270.0,,1 S Main St,SALT LAKE CITY,UT,84133,94700.0,80495.0,06/07/2018,2018,06/30/2018,Preferred Lenders Program,Guaranty,6.5,V,84,333111.0,Farm Machinery and Equipment Manufacturing,,,YOLO,CA,SACRAMENTO DISTRICT OFFICE ,3.0,CORPORATION,"Startup, Loan Funds will Open Business",PIF,10/31/2024,,0.0,0,0.0,Y,
2025-09-30, 7A,BLACK RIVER RESTAURANT GROUP LLC,1000 SOUTH COMMONS DR UNIT 101,MYRTLE BEACH,SC,29588,507814.0,"VelocitySBA, LLC",,,695 Town Center Drive,Costa Mesa,CA,92626,7500.0,6750.0,02/02/2010,2010,02/02/2010,Community Express,Community Express,7.75,V,109,722110.0,Full-Service Restaurants,,,HORRY,SC,SOUTH CAROLINA DISTRICT OFFICE ,7.0,CORPORATION,,CHGOFF,,05/24/2011,7200.07,0,8.0,N,Y
2025-09-30, 7A,AR2K Inc.,SEC of Wolf Ranch and County R,Georgetown,TX,78628,4653.0,Evolve Bank and Trust,1299.0,,301 Shoppingway Blvd,WEST MEMPHIS,AR,72301,3400000.0,2550000.0,10/16/2012,2013,12/01/2012,Preferred Lenders Program,Guaranty,5.5,V,312,624410.0,Child Day Care Services,,,WILLIAMSON,TX,SAN ANTONIO DISTRICT OFFICE ,31.0,CORPORATION,,PIF,09/30/2021,,0.0,0,20.0,Y,Y
2025-09-30, 7A,ROMEX TRANSPORT INC,8223 CHAMPIONSHIP CT,LAKEWOOD RANCH,FL,34202,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,150000.0,75000.0,02/05/2013,2013,02/05/2013,SBA Express Program,FA$TRK (Small Loan Express),6.0,V,16,484110.0,"General Freight Trucking, Local",,,SACRAMENTO,CA,SACRAMENTO DISTRICT OFFICE ,3.0,CORPORATION,,CHGOFF,,07/07/2023,106004.02,0,4.0,N,
2025-09-30, 7A,EDISON SPA & FITNESS INC,1769 LINCOLN HWY,EDISON,NJ,8817,444264.0,NewBank,58203.0,,146-01 Northern Blvd,Flushing,NY,11354,600000.0,450000.0,01/20/2015,2015,03/01/2015,Preferred Lenders Program,Guaranty,5.5,V,120,812199.0,Other Personal Care Services,,,MIDDLESEX,NJ,NEW JERSEY DISTRICT OFFICE ,6.0,CORPORATION,,PIF,01/31/2024,,0.0,0,15.0,N,Y
2025-09-30, 7A,SILVER WINGS,1120 NW 111 Avenue,FORT LAUDERDALE,FL,33322,111209.0,"SoFi Bank, National Association",26881.0,,1409 28th Street,SACRAMENTO,CA,95816,24000.0,20400.0,10/28/2014,2015,,Small Loan Advantage Initiative,Lender Advantage Initiative,8.0,V,120,541330.0,Engineering Services,,,BROWARD,FL,SOUTH FLORIDA DISTRICT OFFICE ,20.0,CORPORATION,,CANCLD,,,0.0,0,2.0,N,
2025-09-30, 7A,FOX & BSB INSURANCE AGENCY INC,645 BROADWAY,EVERETT,MA,2149,32987.0,Eastern Bank,32773.0,,"Oliver Street Tower, 125, High",Boston,MA,02110,65000.0,32500.0,02/12/2018,2018,02/28/2018,SBA Express Program,FA$TRK (Small Loan Express),8.75,F,15,524298.0,All Other Insurance Related Activities,,,MIDDLESEX,MA,MASSACHUSETTS DISTRICT OFFICE ,7.0,CORPORATION,Unanswered,CHGOFF,,12/27/2021,34579.44,0,2.0,Y,
2025-09-30, 7A,HALLMARK CABINETS INC.,4851 WAREHOUSE RD,SALT LAKE CITY,UT,84118,72601.0,"Zions Bank, A Division of",2270.0,,1 S Main St,SALT LAKE CITY,UT,84133,100000.0,50000.0,04/26/2012,2012,05/01/2012,SBA Express Program,FA$TRK (Small Loan Express),7.74,V,24,337110.0,Wood Kitchen Cabinet and Countertop Manufacturing,,,SALT LAKE,UT,UTAH DISTRICT OFFICE ,2.0,CORPORATION,,PIF,06/30/2015,,0.0,1,40.0,Y,
2025-09-30, 7A,S and F Coffee LLC,11 PENCE RD,YAKIMA,WA,98908,53803.0,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202,15000.0,7500.0,07/21/2017,2017,08/31/2017,SBA Express Program,FA$TRK (Small Loan Express),7.99,F,60,722515.0,Snack and Nonalcoholic Beverage Bars,,,YAKIMA,WA,SPOKANE BRANCH OFFICE ,4.0,CORPORATION,,PIF,10/31/2021,,0.0,0,6.0,Y,
2025-09-30, 7A,James 1:27 Ministry LLC,314 NW COAST ST,NEWPORT,OR,97365,59698.0,Columbia Bank,17266.0,,"5885 Meadows, Ste 400",Lake Oswego,OR,97035,25000.0,12500.0,04/23/2018,2018,03/31/2019,SBA Express Program,FA$TRK (Small Loan Express),7.25,V,120,445292.0,Confectionery and Nut Stores,,,LINCOLN,OR,PORTLAND DISTRICT OFFICE ,5.0,CORPORATION,Existing or more than 2 years old,PIF,11/30/2020,,0.0,1,7.0,N,
2025-09-30, 7A,Froemke Enterprises LLC,4503 Coleman Street,BISMARCK,ND,58503,224982.0,BNC National Bank,57197.0,,20175 N 67th Ave,GLENDALE,AZ,85308,185000.0,138750.0,02/05/2015,2015,03/01/2015,Small Loan Advantage Initiative,Lender Advantage Initiative,6.0,V,120,621111.0,Offices of Physicians (except Mental Health Specialists),,,BURLEIGH,ND,NORTH DAKOTA DISTRICT OFFICE ,0.0,CORPORATION,,PIF,05/31/2018,,0.0,0,2.0,N,Y
2025-09-30, 7A,Thomas Landscapes & Maintenance LLC,4315 12th Place NE,WASHINGTON,DC,20017,28811.0,"Capital One, National Association",4297.0,,1680 Capital One Dr,MCLEAN,VA,22102,70000.0,35000.0,07/02/2015,2015,07/02/2015,SBA Express Program,FA$TRK (Small Loan Express),6.75,V,84,561730.0,Landscaping Services,,,DISTRICT OF COLUMBIA,DC,WASHINGTON DISTRICT OFFICE ,0.0,CORPORATION,,PIF,02/28/2019,,0.0,1,0.0,Y,
2025-09-30, 7A,Geiger Insurance Agency LLC,3908 Miami RD,Cincinnati,OH,45227,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215,50000.0,25000.0,01/23/2015,2015,02/01/2015,SBA Express Program,FA$TRK (Small Loan Express),6.5,V,123,524210.0,Insurance Agencies and Brokerages,10150,ALLSTATE INSURANCE,HAMILTON,OH,COLUMBUS DISTRICT OFFICE ,1.0,CORPORATION,,EXEMPT,,,0.0,0,16.0,N,
2025-09-30, 7A,Hull Street Logistics LLC,12220 CHATTANOOGA PLAZA DRIVE,MIDLOTHIAN,VA,23112,225134.0,Truist Bank,9846.0,,214 N Tryon St,CHARLOTTE,NC,28202,224100.0,168075.0,11/18/2016,2017,11/18/2016,Small Loan Advantage Initiative,Lender Advantage Initiative,5.02,F,120,561431.0,Private Mail Centers,13913,THE UPS STORE,CHESTERFIELD,VA,RICHMOND DISTRICT OFFICE ,4.0,CORPORATION,,EXEMPT,,,0.0,0,3.0,Y,
