AsOfDate,Program,BorrName,BorrStreet,BorrCity,BorrState,BorrZip,LocationID,BankName,BankFDICNumber,BankNCUANumber,BankStreet,BankCity,BankState,BankZip,GrossApproval,SBAGuaranteedApproval,ApprovalDate,ApprovalFY,FirstDisbursementDate,ProcessingMethod,Subprogram,InitialInterestRate,FixedorVariableInterestRate,TerminMonths,NAICSCode,NAICSDescription,FranchiseCode,FranchiseName,ProjectCounty,ProjectState,SBADistrictOffice,CongressionalDistrict,BusinessType,BusinessAge,LoanStatus,PaidinFullDate,ChargeoffDate,GrossChargeoffAmount,RevolverStatus,JobsSupported,CollateralInd,SoldSecondMarketInd
9/30/2025, 7A,BOBBY'S PLACE INC.,"BOX 481, EAST MAIN STREET",BEECH CREEK,PA,16822,46391,Manufacturers and Traders Trust Company,588.0,,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,141750.0,106312.5,6/21/1996,1996,9/30/1996,Certified Lenders Program,Guaranty,,,180,722410.0,Drinking Places (Alcoholic Beverages),,,CLINTON,PA,HARRISBURG BRANCH OFFICE ,12.0,CORPORATION,,PIF,5/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,BUDGET OF LAKE COUNTY,34302 EUCLID AVENUE SUITE 13,WILLOBEE,OH,44094,56102,KeyBank National Association,17534.0,,127 Public Sq,CLEVELAND,OH,44114,75000.0,37500.0,12/24/1998,1999,3/31/1999,SBA Express Program,FA$TRK (Small Loan Express),,,60,532111.0,Passenger Car Rental,10618,BUDGET RENT A CAR,LAKE,OH,CLEVELAND DISTRICT OFFICE ,14.0,CORPORATION,,PIF,5/31/2007,,0.0,0,2,N,
9/30/2025, 7A,PROMOTION MANAGEMENT NETWORK,"5743 CORSA AVENUE, SUITE 102",WESTLAKE VILLAGE,CA,91362,262382,Loans from Old Closed Lenders,,,409 3rd Street S.W.,Washington,DC,20416,639000.0,479250.0,12/11/1996,1997,7/31/1997,Preferred Lenders Program,Guaranty,,,300,541820.0,Public Relations Agencies,,,VENTURA,CA,LOS ANGELES DISTRICT OFFICE ,26.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,QUALITY DOOR AND MILLWORK,2540 MIDPARK DRIVE,MONTGOMERY,AL,36109,2104,Colonial Bank,,,100 Colonial Bank Blvd,MONTGOMERY,AL,36117,140000.0,112000.0,7/14/1994,1994,,7a General,Guaranty,,,120,,,,,MONTGOMERY,AL,ALABAMA DISTRICT OFFICE ,2.0,INDIVIDUAL,,CANCLD,,,0.0,0,0,,
9/30/2025, 7A,AGEDO COMMUNITY ENTERPRISES,129 KILLARNEY ROAD,KNOXVILLE,TN,37923,1449,AmSouth Bank,,,1900 5th Ave North,BIRMINGHAM,AL,35203,17800.0,16020.0,4/28/1995,1995,7/31/1995,Low Documentation Program,Guaranty,,,60,,,,,KNOX,TN,TENNESSEE DISTRICT OFFICE ,2.0,INDIVIDUAL,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,SABE SYSTEMS,32 RANCHO DR.,SAN JOSE,CA,95014,12096,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,325000.0,243750.0,11/24/1997,1998,12/31/1997,Preferred Lenders Program,Guaranty,,,300,541511.0,Custom Computer Programming Services,,,SANTA CLARA,CA,SAN FRANCISCO DISTRICT OFFICE ,17.0,INDIVIDUAL,,PIF,8/31/2006,,0.0,0,0,N,Y
9/30/2025, 7A,W.A.M. CONSTRUCTION INC.,1300 SHORELINE DRIVE,GULF BREEZE,FL,32562,225134,Truist Bank,9846.0,,214 N Tryon St,CHARLOTTE,NC,28202,90000.0,72000.0,10/28/1997,1998,12/31/1997,Low Documentation Program,Guaranty,,,60,,,,,SANTA ROSA,FL,NORTH FLORIDA DISTRICT OFFICE ,1.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,Kisoo & Song Inc.,50 KRAFT AVENUE,BRONXVILLE,NY,10708,49274,"Citibank, N.A.",7213.0,,5800 S. Corporate Place,Sioux Falls,SD,57108,15000.0,7500.0,8/18/1999,1999,,SBA Express Program,FA$TRK (Small Loan Express),,,60,812320.0,Drycleaning and Laundry Services (except Coin-Operated),,,WESTCHESTER,NY,NEW YORK DISTRICT OFFICE ,16.0,INDIVIDUAL,,CANCLD,,,0.0,0,4,,
9/30/2025, 7A,SHULL CHIROPRACTIC CLINIC,202 SOUTH INDIANA,NEVADA,MO,64772,111871,Community National Bank & Trust,27046.0,,14 N Lincoln,Chanute,KS,66720,76500.0,61200.0,12/23/1997,1998,3/31/1999,Low Documentation Program,Guaranty,,,84,621310.0,Offices of Chiropractors,,,VERNON,MO,SPRINGFIELD BRANCH OFFICE ,4.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,MORENO DENTAL GROUP A CORP.,"1240 W. ROBINHOOD DR., STE.",STOCKTON,CA,95207,12096,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,400000.0,340000.0,11/30/1994,1995,1/31/1995,Certified Lenders Program,Guaranty,,,120,621210.0,Offices of Dentists,,,SAN JOAQUIN,CA,SACRAMENTO DISTRICT OFFICE ,9.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,ROGUE VALLEY STATIONS INC.,461 VALLEY VIEW ROAD,ASHLAND,OR,97520,48270,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,127000.0,46990.0,2/13/1996,1996,4/30/1996,Certified Lenders Program,Guaranty,,,180,,,,,JACKSON,OR,PORTLAND DISTRICT OFFICE ,2.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,RAINVILLE MICHAEL AND JILL,119 EXCHANGE STREET,MIDDLEBURY,VT,5753,72992,National Bank of Middlebury,6275.0,,30 Main St,MIDDLEBURY,VT,5753,482419.0,361814.25,10/22/1998,1999,7/31/1999,7a General,Guaranty,,,300,,,,,ADDISON,VT,VERMONT DISTRICT OFFICE ,0.0,CORPORATION,,PIF,9/30/2016,,0.0,0,0,N,
9/30/2025, 7A,SUMMIT VETERINARY SERVICES,,HOLTS SUMMIT,MO,65043,40659,The Central Trust Bank,12633.0,,238 Madison St,JEFFERSON CITY,MO,65101,31100.0,27990.0,1/24/1995,1995,4/30/1995,Low Documentation Program,Guaranty,,,84,541940.0,Veterinary Services,,,CALLAWAY,MO,ST. LOUIS DISTRICT OFFICE ,3.0,INDIVIDUAL,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,MEMORY LANE ICE CREAM CAFE IN,2578 ROUTE 9,MALTA,NY,12020,50168,The Adirondack Trust Company,660.0,,473 Broadway,SARATOGA SPRINGS,NY,12866,67000.0,50250.0,5/15/1998,1998,8/5/1998,7a General,Guaranty,,,120,,,,,SARATOGA,NY,SYRACUSE DISTRICT OFFICE ,21.0,CORPORATION,,PIF,5/31/2005,,0.0,0,0,,
9/30/2025, 7A,INSTANTCARE INC.,8051 NORTH LOOP DRIVE,EL PASO,TX,79915,12096,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,170000.0,137700.0,7/7/1993,1993,7/31/1993,7a General,Guaranty,,,62,,,,,EL PASO,TX,EL PASO DISTRICT OFFICE ,16.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,L&L AUTO/MARINE,2188 OVERSEAS HIGHWAY,MARATHON,FL,33037,67422,First Horizon Bank,4977.0,,165 Madison Ave,MEMPHIS,TN,38103,565000.0,423750.0,2/23/1996,1996,4/30/1996,7a General,Guaranty,,,276,811111.0,General Automotive Repair,,,MONROE,FL,SOUTH FLORIDA DISTRICT OFFICE ,26.0,CORPORATION,,PIF,5/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,PERKINS FAMILY RESTAURANT,1420 WEST MAIN STREET,TROY,OH,45373,58036,Fifth Third Bank,6672.0,,38 Fountain Sq Plz,CINCINNATI,OH,45263,175000.0,131250.0,10/10/1996,1997,7/31/1997,Certified Lenders Program,Guaranty,,,72,,,,,MIAMI,OH,COLUMBUS DISTRICT OFFICE ,8.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,OMAR COUNTRY INN,41060 COUNTY ROUTE 13,LAFARGEVILLE,NY,13656,50098,WSB Municipal Bank,7274.0,,111 Clinton St,WATERTOWN,NY,13601,40000.0,30000.0,1/11/1996,1996,,7a General,Guaranty,,,60,,,,,JEFFERSON,NY,SYRACUSE DISTRICT OFFICE ,21.0,PARTNERSHIP,,CANCLD,,,0.0,0,0,,
9/30/2025, 7A,Dimensional Metals Inc,58 KLEMA DRIVE NORTH,REYNOLDSBURG,OH,43068,57328,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215,70000.0,59500.0,9/6/1995,1995,10/31/1995,Certified Lenders Program,Guaranty,,,84,332323.0,Ornamental and Architectural Metal Work Manufacturing,,,FRANKLIN,OH,COLUMBUS DISTRICT OFFICE ,3.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,JORGE A. RODRIGUEZ RUIZ,PO BOX 3292,AGUADILLA,PR,603,123840,Banco Popular de Puerto Rico,34968.0,,"Popular Center, 209, Avenida L",San Juan,PR,917,95000.0,85500.0,12/17/1991,1992,4/10/1992,7a General,Guaranty,,,77,,,,,AGUADILLA,PR,PUERTO RICO AND USVI DISTRICT OFFICE ,0.0,INDIVIDUAL,,EXEMPT,,,0.0,0,0,N,
9/30/2025, 7A,ACE JANITORIAL SUPPLT INC.,390 FREEPORT BLVD. #1,SPARKS,NV,89431,,MISSINGMAINBANKID,,,,,,,30000.0,27000.0,2/24/1995,1995,4/30/1995,Low Documentation Program,Guaranty,,,84,,,,,WASHOE,NV,NEVADA DISTRICT OFFICE ,2.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,ACME ALTERNATOR & STARTER EXCH,450 U S HWY. 1,ELIZABETH,NJ,7202,117644,Unity Bank,33503.0,,64 Old Hwy 22,CLINTON,NJ,8809,210000.0,157500.0,2/18/1998,1998,6/30/1998,Preferred Lenders Program,Guaranty,,,289,811111.0,General Automotive Repair,,,UNION,NJ,NEW JERSEY DISTRICT OFFICE ,8.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,NOVASEARCH CONSULTANTS A GENER,29643 HORSESHOE DR,COARSEGOLD,CA,93614,72601,"Zions Bank, A Division of",2270.0,,1 S Main St,SALT LAKE CITY,UT,84133,100000.0,80000.0,3/23/1998,1998,5/31/1998,Preferred Lenders Program,Guaranty,,,84,,,,,MADERA,CA,FRESNO DISTRICT OFFICE ,4.0,PARTNERSHIP,,PIF,5/31/2005,,0.0,0,0,,
9/30/2025, 7A,BROOMFIELD PRINTING,300 NICKEL STREET,BROOMFIELD,CO,80020,72601,"Zions Bank, A Division of",2270.0,,1 S Main St,SALT LAKE CITY,UT,84133,56000.0,47600.0,2/26/1992,1992,4/30/1992,7a General,Guaranty,,,84,,,,,BROOMFIELD,CO,COLORADO DISTRICT OFFICE ,2.0,INDIVIDUAL,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,FALCON COMMUNICATIONS SOLUTION,9214 CENTER STREET,WARRENTON,VA,20110,46391,Manufacturers and Traders Trust Company,588.0,,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,200000.0,150000.0,5/22/1998,1998,6/18/1998,Certified Lenders Program,Guaranty,,,84,,,,,MANASSAS CITY,VA,RICHMOND DISTRICT OFFICE ,1.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,CLUB MILLARD,20230 STEVENS CREEK BLVD.,CUPERTINO,CA,95014,12096,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,275000.0,206250.0,7/19/1994,1994,10/31/1994,Certified Lenders Program,Guaranty,,,300,722410.0,Drinking Places (Alcoholic Beverages),,,SANTA CLARA,CA,SAN FRANCISCO DISTRICT OFFICE ,17.0,PARTNERSHIP,,PIF,7/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,EY Enterprises Inc.,1800 GARRETT WAY,POCATELLO,ID,83205,56102,KeyBank National Association,17534.0,,127 Public Sq,CLEVELAND,OH,44114,32000.0,25600.0,5/21/1996,1996,9/30/1996,Low Documentation Program,Guaranty,,,84,,,,,BANNOCK,ID,BOISE DISTRICT OFFICE ,2.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,CBLT,3 CALABAR COURT,GAITHERSBURG,MD,20877,46391,Manufacturers and Traders Trust Company,588.0,,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,12000.0,10800.0,10/25/1994,1995,10/31/1994,Low Documentation Program,Guaranty,,,10,541430.0,Graphic Design Services,,,MONTGOMERY,MD,WASHINGTON DISTRICT OFFICE ,6.0,INDIVIDUAL,,CHGOFF,,9/10/1999,2900.11,0,0,N,
9/30/2025, 7A,BAD DOG BAGELS INC.,10771 NW 58TH ST,MIAMI,FL,33178,12096,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,110000.0,82500.0,7/22/1999,1999,11/30/1999,7a General,Guaranty,,,120,,,,,MIAMI-DADE,FL,SOUTH FLORIDA DISTRICT OFFICE ,25.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,PETUNIA'S PLACE INC,HWY 59,MANDEVILLE,LA,70448,28811,"Capital One, National Association",4297.0,,1680 Capital One Dr,MCLEAN,VA,22102,188000.0,141000.0,11/5/1996,1997,,Certified Lenders Program,Guaranty,,,180,,,,,SAINT TAMMANY,LA,LOUISIANA DISTRICT OFFICE ,1.0,CORPORATION,,CANCLD,,,0.0,0,0,,
9/30/2025, 7A,BAG SUPPLY COMPANY INC. & DIX,2216 10TH COURT SOUTH,BIRMINGHAM,AL,35205,19595,Ameris Bank,20504.0,,"3490 Piedmont Rd NE, Ste 124",ATLANTA,GA,30305,292000.0,219000.0,1/24/1994,1994,4/30/1994,Certified Lenders Program,Guaranty,,,132,422130.0,Industrial and Personal Service Paper Wholesalers,,,JEFFERSON,AL,ALABAMA DISTRICT OFFICE ,6.0,CORPORATION,,PIF,5/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,HAIR ETC. BY ANNE,1406 S. MAIN ST.,CRETE,IL,60417,21548,"Bank of Homewood, National Association",,,2034 Ridge Rd,HOMEWOOD,IL,60430,40000.0,36000.0,7/13/1995,1995,10/31/1995,Low Documentation Program,Guaranty,,,84,,,,,WILL,IL,ILLINOIS DISTRICT OFFICE ,2.0,INDIVIDUAL,,PIF,5/31/2005,,0.0,0,0,,
9/30/2025, 7A,TRIANGLE TECHNOLOGY LEASING,109 LAKE CLIFF CT,CARY,NC,27513,44449,"PNC Bank, National Association",6384.0,,222 Delaware Ave,WILMINGTON,DE,19801,350000.0,262500.0,9/25/1996,1996,10/31/1997,7a General,Guaranty,,,12,532420.0,Office Machinery and Equipment Rental and Leasing,,,WAKE,NC,NORTH CAROLINA DISTRICT OFFICE ,2.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,J&S CONTROLS INC.,8 NORBROOK ROAD,FAIRPORT,NY,14450,46391,Manufacturers and Traders Trust Company,588.0,,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,75000.0,67500.0,4/10/1995,1995,7/31/1995,7a General,Guaranty,,,84,334512.0,"Automatic Environmental Control Manufacturing for Residential, Commerc",,,MONROE,NY,BUFFALO DISTRICT OFFICE ,24.0,CORPORATION,,PIF,5/31/2005,,0.0,0,0,,
9/30/2025, 7A,KALAR INTERNATIONAL INC,1601 S. 92ND,SEATTLE,WA,98108,59698,Columbia Bank,17266.0,,"5885 Meadows, Ste 400",Lake Oswego,OR,97035,1000000.0,750000.0,1/26/1993,1993,4/30/1993,7a General,Guaranty,,,70,,,,,KING,WA,SEATTLE DISTRICT OFFICE ,7.0,CORPORATION,,CHGOFF,,4/15/1996,825812.45,0,0,Y,
9/30/2025, 7A,COMPUTER RENAISSANCE,7305B CLAIRMONT MESA BLVD,SAN DIEGO,CA,92111,14795,Banc of California,24045.0,,"11611 San Vicente Blvd, Ste 50",Los Angeles,CA,90049,275285.0,206463.75,8/4/1997,1997,10/31/1997,Preferred Lenders Program,Guaranty,,,120,,,18925,COMPUTER RENAISSANCE          ,SAN DIEGO,CA,SAN DIEGO DISTRICT OFFICE ,52.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,Copper River Seafoods Inc.,PO BOX 158,CORDOVA,AK,99574,188511,"Alaska Growth Capital BIDCO, Inc.",,,3800 Centerpoint Drive,Anchorage,AK,99503,250000.0,187500.0,5/17/1999,1999,6/30/1999,7a General,Guaranty,,,84,311712.0,Fresh and Frozen Seafood Processing,,,        ,AK,ALASKA DISTRICT OFFICE ,0.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,DECKER FARM,11707 262NED AVE NE,DUVALL,WA,98019,59698,Columbia Bank,17266.0,,"5885 Meadows, Ste 400",Lake Oswego,OR,97035,61500.0,49200.0,10/26/1995,1996,1/31/1996,7a General,Guaranty,,,60,,,,,KING,WA,SEATTLE DISTRICT OFFICE ,1.0,INDIVIDUAL,,PIF,7/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,NEW DIMENSIONS INC,1757 BLACK ROCK TPKE,FAIRFIELD,CT,0,48270,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,40000.0,20000.0,2/5/1999,1999,5/31/1999,SBA Express Program,FA$TRK (Small Loan Express),,,5,713940.0,Fitness and Recreational Sports Centers,,,FAIRFIELD,CT,CONNECTICUT DISTRICT OFFICE ,4.0,CORPORATION,,CHGOFF,,1/1/2002,29251.9,1,55,Y,N
9/30/2025, 7A,EXPLOSITION MEDIA INC,312 S. 7TH STREET,DELAVAN,WI,53115,75631,The First National Bank and Trust Company,5285.0,,345 E Grand Ave,BELOIT,WI,53511,10000.0,8000.0,8/7/1998,1998,12/31/2000,Low Documentation Program,Guaranty,,,34,443120.0,Computer and Software Stores,,,WALWORTH,WI,WISCONSIN DISTRICT OFFICE ,1.0,CORPORATION,,CHGOFF,,2/26/2003,3945.99,0,0,N,N
9/30/2025, 7A,TECHNI-VET INC,7309 QUEENS PLACE,AMARILLO,TX,79109,9551,"Bank of America, National Association",3510.0,,100 North Tryon Street,Charlotte,NC,28255,150000.0,135000.0,5/30/1995,1995,7/31/1995,Certified Lenders Program,Guaranty,,,60,422210.0,Drugs and Druggists' Sundries Wholesalers,,,RANDALL,TX,LUBBOCK DISTRICT OFFICE ,13.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,COUNTRY KITCHEN RESTAURANT,158 HIGHWAY 35,EATONTOWN,NJ,7724,499141,"Readycap Lending, LLC",,,200 Connell Drive,BERKELEY HEIGHTS,NJ,7922,600000.0,450000.0,5/7/1997,1997,8/31/1997,Preferred Lenders Program,Guaranty,,,257,,,,,MONMOUTH,NJ,NEW JERSEY DISTRICT OFFICE ,4.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,KENTUCKY FRIED CHICKEN,10905 IMPERIAL HIGHWAY,NORWALK,CA,90650,12096,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,566000.0,396200.0,9/17/1993,1993,1/31/1994,Preferred Lenders Program,Guaranty,,,228,,,,,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE ,38.0,INDIVIDUAL,,PIF,1/31/2013,,0.0,0,0,N,Y
9/30/2025, 7A,DR. JONATHAN PHIPPS DMD,2124 CAMPBELL RD. NW,ALBUQUERQUE,NM,87104,12096,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,273000.0,204750.0,7/28/1997,1997,9/30/1997,Preferred Lenders Program,Guaranty,,,240,621210.0,Offices of Dentists,,,BERNALILLO,NM,NEW MEXICO DISTRICT OFFICE ,1.0,INDIVIDUAL,,PIF,5/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,OK PET SUPPLY INC.,91 PINEVALE STREET,INDIAN ORCHARD,MA,1151,29805,"TD Bank, National Association",18409.0,,2035 Limestone Rd,WILMINGTON,DE,19808,454000.0,340500.0,3/5/1999,1999,4/30/1999,7a General,Guaranty,,,120,422410.0,General Line Grocery Wholesalers,,,HAMPDEN,MA,SPRINGFIELD BRANCH OFFICE ,1.0,CORPORATION,,PIF,11/30/2005,,0.0,0,0,,
9/30/2025, 7A,MRP/GREAT FALLS LLC,1220 9TH STREET SOUTH,GREAT FALLS,MT,59401,41828,"Wells Fargo Bank Montana, National Association",,,1003 E Broadway St,MISSOULA,MT,59802,245000.0,183750.0,12/7/1995,1996,4/30/1996,Certified Lenders Program,Guaranty,,,84,,,,,CASCADE,MT,MONTANA DISTRICT OFFICE ,0.0,CORPORATION,,PIF,5/31/2005,,0.0,0,0,,
9/30/2025, 7A,PHILADELPHIA BAR & GRILL #5,13806 P STREET,OMAHA,NE,68137,42613,Premier Bank National Association,12493.0,,16802 Burke St,OMAHA,NE,68118,100000.0,90000.0,7/2/1992,1992,,7a General,Guaranty,,,84,,,64180,PHILADELPHIA BAR AND GRILL    ,DOUGLAS,NE,NEBRASKA DISTRICT OFFICE ,2.0,CORPORATION,,CANCLD,,,0.0,0,0,,
9/30/2025, 7A,MILLENNIUM CHIROPRACTIC CENTER,438 SPRINGFIELD AVE.,BECKELGY HEIGHTS,NJ,7922,9551,"Bank of America, National Association",3510.0,,100 North Tryon Street,Charlotte,NC,28255,48000.0,38400.0,2/8/1999,1999,,Low Documentation Program,Guaranty,,,60,621310.0,Offices of Chiropractors,,,UNION,NJ,NEW JERSEY DISTRICT OFFICE ,7.0,INDIVIDUAL,,CANCLD,,,0.0,0,0,,
9/30/2025, 7A,BUTTERCUP CREEK ANIMAL HOSP,610 S BELL BLVD,CEDAR PARK,TX,78613,12096,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,150000.0,112500.0,5/2/1996,1996,2/28/1997,Certified Lenders Program,Guaranty,,,216,541940.0,Veterinary Services,,,WILLIAMSON,TX,SAN ANTONIO DISTRICT OFFICE ,10.0,INDIVIDUAL,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,INDIVIDUAL MAUSOLEUM CO INC,1925 GRAND,PARSONS,KS,67357,40781,Commerce Bank,24998.0,,1001 Main St,Kansas City,MO,64105,907000.0,725600.0,9/17/1993,1993,1/31/1994,7a General,Guaranty,,,120,339995.0,Burial Casket Manufacturing,,,LABETTE,KS,KANSAS CITY DISTRICT OFFICE ,2.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,WARD'S WELL SERVICE INC.,P O BOX 1841,RIVERTON,WY,82501,21442,BMO Bank National Association,16571.0,,320 S Canal St,Chicago,IL,60606,77250.0,61800.0,10/24/1995,1996,,Low Documentation Program,Guaranty,,,180,235810.0,Water Well Drilling Contractors,,,FREMONT,WY,WYOMING DISTRICT OFFICE ,0.0,CORPORATION,,CANCLD,,,0.0,0,0,,
9/30/2025, 7A,LE-CHEF CATERER,15 THORNTON STREET,BIDDEFORD,ME,4005,29389,Bangor Savings Bank,18408.0,,24 Hamlin Way,BANGOR,ME,4401,20000.0,18000.0,12/15/1994,1995,4/30/1995,Low Documentation Program,Guaranty,,,120,,,,,YORK,ME,MAINE DISTRICT OFFICE ,1.0,INDIVIDUAL,,PIF,7/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,PECOS HOLIDAY INN INC.,4002 CEDAR STREET,PECOS,TX,79772,71874,"First Commercial Bank, National Association",24603.0,,1336 E Court St,SEGUIN,TX,78155,490000.0,367500.0,4/1/1996,1996,9/30/1996,Certified Lenders Program,Guaranty,,,240,,,38600,HOLIDAY INN                   ,REEVES,TX,EL PASO DISTRICT OFFICE ,23.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,Y
9/30/2025, 7A,ECLECTIC TECHNOLOGIES INC.,"45 GRANDVIEW DRIVE, STE. A",FARMINGTON,CT,6032,46391,Manufacturers and Traders Trust Company,588.0,,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,55000.0,44000.0,7/14/1999,1999,9/30/1999,Certified Lenders Program,Guaranty,,,84,,,,,HARTFORD,CT,CONNECTICUT DISTRICT OFFICE ,5.0,CORPORATION,,PIF,5/31/2005,,0.0,0,0,,
9/30/2025, 7A,BREEZ,P.O. BOX 579,PRICE,UT,84501,72601,"Zions Bank, A Division of",2270.0,,1 S Main St,SALT LAKE CITY,UT,84133,312000.0,249600.0,7/6/1993,1993,7/29/1993,Preferred Lenders Program,Guaranty,,,26,,,,,CARBON,UT,UTAH DISTRICT OFFICE ,3.0,INDIVIDUAL,,CHGOFF,,9/14/2004,42144.19,0,0,Y,
9/30/2025, 7A,CARAVAN SERAI,2175 FORD PARKWAY,ST. PAUL,MN,55116,,MISSINGMAINBANKID,,,,,,,90000.0,72000.0,11/17/1992,1993,,Preferred Lenders Program,Guaranty,,,36,,,,,RAMSEY,MN,MINNESOTA DISTRICT OFFICE ,4.0,CORPORATION,,CANCLD,,,0.0,0,0,,
9/30/2025, 7A,FRESH SEAFOOD MARKET & GROCERI,86 MAIN STREET,MIDDLEBURY,VT,5753,56102,KeyBank National Association,17534.0,,127 Public Sq,CLEVELAND,OH,44114,20000.0,18000.0,10/6/1994,1995,10/31/1994,Low Documentation Program,Guaranty,,,63,,,,,ADDISON,VT,VERMONT DISTRICT OFFICE ,0.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,AQUILA HELICOPTERS,P O BOX 67,ELLISTON,MT,59728,87893,Glacier Bank,30788.0,,202 Main St,KALISPELL,MT,59901,58000.0,52200.0,2/9/1993,1993,4/30/1993,Certified Lenders Program,Guaranty,,,120,,,,,POWELL,MT,MONTANA DISTRICT OFFICE ,0.0,INDIVIDUAL,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,COMPUCOOK INC,11925 WILSHIRE BOULEVARD ST3,LOS ANGELES,CA,90025,75818,National Exchange Bank and Trust,10044.0,,130 S Main St,FOND DU LAC,WI,54935,350000.0,297500.0,11/18/1994,1995,1/31/1995,7a General,Guaranty,,,60,541512.0,Computer Systems Design Services,,,LOS ANGELES,CA,WISCONSIN DISTRICT OFFICE ,33.0,CORPORATION,,PIF,7/31/2005,,0.0,0,0,,
9/30/2025, 7A,OVERSEAS DATA CORPORATION,"11620 REISTERSTOWN RD., STE.",REISTERSTOWN,MD,21136,9551,"Bank of America, National Association",3510.0,,100 North Tryon Street,Charlotte,NC,28255,100000.0,50000.0,9/23/1998,1998,,SBA Express Program,FA$TRK (Small Loan Express),,,22,,,,,BALTIMORE,MD,BALTIMORE DISTRICT OFFICE ,1.0,CORPORATION,,CANCLD,,,0.0,0,0,,
9/30/2025, 7A,DAYS INN,7200 BICENTENNIAL,N. LITTLE ROCK,AR,72118,521907,"Lendstream Small Business Finance, LLC",,,101 N. Tryon Street,CHARLOTTE,NC,28202,891000.0,588951.0,2/13/1996,1996,4/30/1996,Preferred Lenders Program,Guaranty,,,300,,,22470,DAYS INN                      ,PULASKI,AR,ARKANSAS DISTRICT OFFICE ,2.0,CORPORATION,,PIF,11/30/2018,,0.0,0,0,N,Y
