AsOfDate,Program,BorrName,BorrStreet,BorrCity,BorrState,BorrZip,LocationID,BankName,BankFDICNumber,BankNCUANumber,BankStreet,BankCity,BankState,BankZip,GrossApproval,SBAGuaranteedApproval,ApprovalDate,ApprovalFY,FirstDisbursementDate,ProcessingMethod,Subprogram,InitialInterestRate,FixedorVariableInterestRate,TerminMonths,NAICSCode,NAICSDescription,FranchiseCode,FranchiseName,ProjectCounty,ProjectState,SBADistrictOffice,CongressionalDistrict,BusinessType,BusinessAge,LoanStatus,PaidinFullDate,ChargeoffDate,GrossChargeoffAmount,RevolverStatus,JobsSupported,CollateralInd,SoldSecondMarketInd
2025-09-30, 7A,EXCELSIOR COACHING INCORPORATED,91 HIGH ST,PEMBROKE,MA,2359,85712.0,"United Midwest Savings Bank, National Association",32441.0,,101 S Main St,DE GRAFF,OH,43318.0,150000.0,135000.0,03/19/2021,2021,03/31/2021,Preferred Lenders Program,Guaranty,6.0,V,77,611430,Professional and Management Development Training,S1743,The Entrepreneur's Source,PLYMOUTH,MA,MASSACHUSETTS DISTRICT OFFICE ,9.0,CORPORATION,"Startup, Loan Funds will Open Business",EXEMPT,,,0.0,0,2.0,Y,Y
2025-09-30, 7A,Your Royalty LLC,"8323 FM 723, Suite 112",RICHMOND,TX,77406,110352.0,First Bank of the Lake,26960.0,,"4558 Osage Beach Pkwy, Ste 100",OSAGE BEACH,MO,65065.0,1380000.0,1035000.0,04/27/2023,2023,04/28/2023,Preferred Lenders Program,Guaranty,10.0,F,126,722511,Full-Service Restaurants,,,FORT BEND,TX,HOUSTON DISTRICT OFFICE ,22.0,CORPORATION,"Startup, Loan Funds will Open Business",EXEMPT,,,0.0,0,9.0,Y,
2025-09-30, 7A,DreamBuilder Financial LLC,20 Sagamore Ave,Suffern,NY,10901,499141.0,"Readycap Lending, LLC",,,200 Connell Drive,BERKELEY HEIGHTS,NJ,7922.0,284000.0,213000.0,03/25/2025,2025,06/04/2025,Preferred Lenders Program,Guaranty,10.25,V,120,541213,Tax Preparation Services,,,ROCKLAND,NY,NEW YORK DISTRICT OFFICE ,17.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,2.0,Y,Y
2025-09-30, 7A,Becky Bakes LLC,213 S. Minnesota St.,NEW ULM,MN,56073,38650.0,United Prairie Bank,10958.0,,1141 Third Ave,MOUNTAIN LAKE,MN,56159.0,52800.0,44880.0,12/09/2019,2020,03/31/2020,Preferred Lenders Program,Guaranty,5.5,V,120,311812,Commercial Bakeries,,,BROWN,MN,MINNESOTA DISTRICT OFFICE ,1.0,CORPORATION,Unanswered,EXEMPT,,,0.0,0,2.0,Y,
2025-09-30, 7A,KINGDOM TESTING GROUP INC,3057 LONE BLUFF WAY,SAN JOSE,CA,95111,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104.0,50000.0,25000.0,05/20/2024,2024,02/26/2025,SBA Express Program,FA$TRK (Small Loan Express),13.0,V,120,621511,Medical Laboratories,,,SANTA CLARA,CA,SAN FRANCISCO DISTRICT OFFICE ,19.0,CORPORATION,New Business or 2 years or less,EXEMPT,,,0.0,1,10.0,N,
2025-09-30, 7A,Sword International Inc.,610 GLENDALE AVE,SPARKS,NV,89431,39848.0,Cadence Bank,11813.0,,201 S Spring St,TUPELO,MS,38804.0,350000.0,315000.0,04/22/2021,2021,05/03/2021,Preferred Lenders Program,Guaranty,5.75,V,120,332992,Small Arms Ammunition Manufacturing,,,WASHOE,NV,NEVADA DISTRICT OFFICE ,2.0,CORPORATION,New Business or 2 years or less,EXEMPT,,,0.0,0,18.0,Y,Y
2025-09-30, 7A,WTR Consulting LLC,20304 Jove Oak,SAN ANTONIO,TX,78259,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215.0,100000.0,50000.0,05/19/2025,2025,06/17/2025,SBA Express Program,FA$TRK (Small Loan Express),10.25,V,120,541340,Drafting Services,,,BEXAR,TX,SAN ANTONIO DISTRICT OFFICE ,21.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,1,7.0,Y,
2025-09-30, 7A,Elbi Clean LLC,52205 AVENIDA VELASCO,LA QUINTA,CA,92253,123499.0,BayFirst National Bank,34997.0,,700 Central Avenue,Saint Petersburg,FL,33701.0,107000.0,90950.0,12/11/2024,2025,12/13/2024,Preferred Lenders Program,Guaranty,12.5,V,120,561720,Janitorial Services,,,RIVERSIDE,CA,SANTA ANA DISTRICT OFFICE ,36.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,4.0,Y,
2025-09-30, 7A,SPAO BODIES LLC,Urb Villa Blanca,CAGUAS,PR,725,123840.0,Banco Popular de Puerto Rico,34968.0,,"Popular Center, 209, Avenida L",San Juan,PR,917.0,25000.0,12500.0,08/20/2025,2025,,SBA Express Program,FA$TRK (Small Loan Express),12.25,V,60,812199,Other Personal Care Services,,,CAGUAS,PR,PUERTO RICO AND USVI DISTRICT OFFICE ,0.0,CORPORATION,New Business or 2 years or less,COMMIT,,,0.0,0,1.0,N,
2025-09-30, 7A,BIG CITY ATTITUDE LLC,186 POLLY OGDEN LN,BAXLEY,GA,31513,17808.0,Pineland Bank,15699.0,,501 W 12th St,ALMA,GA,31510.0,200000.0,180000.0,04/30/2021,2021,04/30/2021,Preferred Lenders Program,Guaranty,5.25,V,240,811111,General Automotive Repair,,,APPLING,GA,GEORGIA DISTRICT OFFICE ,12.0,CORPORATION,New Business or 2 years or less,EXEMPT,,,0.0,0,5.0,Y,
2025-09-30, 7A,DHARMA MOON INC.,30 WATERSIDE PLZ APT 19K,NEW YORK,NY,10010,49274.0,"Citibank, N.A.",7213.0,,5800 S. Corporate Place,Sioux Falls,SD,57108.0,60000.0,30000.0,08/12/2025,2025,,SBA Express Program,FA$TRK (Small Loan Express),9.5,V,84,611699,All Other Miscellaneous Schools and Instruction,,,NEW YORK,NY,NEW YORK DISTRICT OFFICE ,12.0,CORPORATION,Existing or more than 2 years old,COMMIT,,,0.0,1,1.0,N,
2025-09-30, 7A,ACDC Holding LLC,85-39 Wareham Place,Jamaica,NY,11432,9551.0,"Bank of America, National Association",3510.0,,100 North Tryon Street,Charlotte,NC,28255.0,425000.0,382500.0,08/05/2021,2021,08/30/2021,Preferred Lenders Program,Guaranty,3.7,F,300,621210,Offices of Dentists,,,QUEENS,NY,NEW YORK DISTRICT OFFICE ,5.0,CORPORATION,New Business or 2 years or less,EXEMPT,,,0.0,0,1.0,Y,
2025-09-30, 7A,Mario Alberto Trigo,219 Paseo De La Tranquilidad,Mission,TX,78572,29599.0,Northeast Bank,19690.0,,"35 Canal St, Ste 500",Lewiston,ME,4240.0,49000.0,41650.0,02/06/2025,2025,03/26/2025,Preferred Lenders Program,Guaranty,10.25,V,120,484121,"General Freight Trucking, Long Distance, Truckload",,,HIDALGO,TX,LOWER RIO GRANDE VALLEY DISTRICT OFFICE ,15.0,INDIVIDUAL,Existing or more than 2 years old,EXEMPT,,,0.0,0,1.0,N,Y
2025-09-30, 7A,Boxer Properties LLC,213 Highway 35,RED BANK,NJ,7701,29805.0,"TD Bank, National Association",18409.0,,2035 Limestone Rd,WILMINGTON,DE,19808.0,25000.0,12500.0,04/23/2024,2024,01/17/2025,SBA Express Program,FA$TRK (Small Loan Express),14.3,V,120,531210,Offices of Real Estate Agents and Brokers,,,MONMOUTH,NJ,NEW JERSEY DISTRICT OFFICE ,4.0,CORPORATION,New Business or 2 years or less,EXEMPT,,,0.0,1,2.0,Y,
2025-09-30, 7A,Data Leverage Group,64 Alvin Ave,QUINCY,MA,2171,116770.0,Gulf Coast Bank and Trust Company,32974.0,,200 St. Charles Ave,NEW ORLEANS,LA,70130.0,471000.0,353250.0,10/03/2024,2025,10/10/2024,Preferred Lenders Program,Guaranty,10.75,V,120,541511,Custom Computer Programming Services,,,NORFOLK,MA,MASSACHUSETTS DISTRICT OFFICE ,8.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,6.0,Y,Y
2025-09-30, 7A,Fournier Solutions LLC,109 SAINT LUKES CIR,EASLEY,SC,29642,29805.0,"TD Bank, National Association",18409.0,,2035 Limestone Rd,WILMINGTON,DE,19808.0,25000.0,12500.0,02/03/2024,2024,,SBA Express Program,FA$TRK (Small Loan Express),14.3,V,120,236118,Residential Remodelers,,,ANDERSON,SC,SOUTH CAROLINA DISTRICT OFFICE ,3.0,CORPORATION,"Startup, Loan Funds will Open Business",COMMIT,,,0.0,1,0.0,Y,
2025-09-30, 7A,S.L. HOLDINGS LLC,43 ENON ST,BEVERLY,MA,1915,84894.0,"Santander Bank, National Association",29950.0,,"824 N Market St, Ste 100",WILMINGTON,DE,19801.0,47000.0,23500.0,02/08/2024,2024,02/16/2024,SBA Express Program,FA$TRK (Small Loan Express),12.38,V,120,453310,Used Merchandise Stores,,,ESSEX,MA,MASSACHUSETTS DISTRICT OFFICE ,6.0,CORPORATION,New Business or 2 years or less,EXEMPT,,,0.0,1,0.0,N,
2025-09-30, 7A,Metro Valley Advertising Inc.,32 Bayard Ln,Suffern,NY,10901,46391.0,Manufacturers and Traders Trust Company,588.0,,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203.0,113000.0,56500.0,06/10/2020,2020,07/02/2020,SBA Express Program,FA$TRK (Small Loan Express),6.25,V,60,541810,Advertising Agencies,,,ROCKLAND,NY,NEW YORK DISTRICT OFFICE ,17.0,CORPORATION,Existing or more than 2 years old,PIF,02/28/2021,,0.0,0,0.0,N,
2025-09-30, 7A,TD Properties of Lumberton LLC,4738 MAIN ST,SHALLOTTE,NC,28470,44449.0,"PNC Bank, National Association",6384.0,,222 Delaware Ave,WILMINGTON,DE,19801.0,1760000.0,1320000.0,05/18/2023,2023,06/05/2023,Preferred Lenders Program,Guaranty,8.19,F,300,812310,Coin-Operated Laundries and Drycleaners,,,BRUNSWICK,NC,NORTH CAROLINA DISTRICT OFFICE ,7.0,CORPORATION,Change of Ownership,EXEMPT,,,0.0,0,1.0,Y,
2025-09-30, 7A,Kreative Core Technologies LLC,601 TOMPKINS LN,GALLATIN,TN,37066,87878.0,Pathward National Association,30776.0,,5501 S Broadband Ln,SIOUX FALLS,SD,57108.0,250000.0,125000.0,08/25/2025,2025,,SBA Express Program,FA$TRK (Small Loan Express),10.0,V,120,541512,Computer Systems Design Services,,,SUMNER,TN,TENNESSEE DISTRICT OFFICE ,6.0,CORPORATION,Change of Ownership,COMMIT,,,0.0,1,9.0,Y,
2025-09-30, 7A,Charlet Properties L.L.C.,5700 COMMERCE STREET,ST FRANCISVILLE,LA,70775,29277.0,Bank of St. Francisville,22739.0,,5700 Commerce St,SAINT FRANCISVILLE,LA,70775.0,3630000.0,2722500.0,11/19/2021,2022,03/02/2022,7a General,Guaranty,4.5,V,300,531190,Lessors of Other Real Estate Property,,,EAST FELICIANA,LA,LOUISIANA DISTRICT OFFICE ,5.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,17.0,Y,
2025-09-30, 7A,Le Bambini Inc.,4909 12Th Ave.,Brooklyn,NY,11219,188904.0,FinWise Bank,35323.0,,756 E Winchester St.,SANDY,UT,84107.0,350000.0,262500.0,11/16/2022,2023,12/01/2022,7a General,Guaranty,9.0,V,120,458110,,,,KINGS,NY,NEW YORK DISTRICT OFFICE ,7.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,10.0,Y,
2025-09-30, 7A,Three T LLC,1848 East Sherman Boulevard,Muskegon,MI,49444,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215.0,228000.0,171000.0,02/14/2020,2020,02/29/2020,Preferred Lenders Program,Guaranty,7.5,V,120,722511,Full-Service Restaurants,S1639,Subway,MUSKEGON,MI,MICHIGAN DISTRICT OFFICE ,2.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,14.0,Y,Y
2025-09-30, 7A,Santa Clarita Beverage Inc.,16507 SOLEDAD CANYON RD,CANYON COUNTRY,CA,91387,433717.0,Commonwealth Business Bank,57873.0,,"3435 Wilshire Blvd, Ste 700",LOS ANGELES,CA,90010.0,263000.0,197250.0,06/28/2024,2024,11/26/2024,Preferred Lenders Program,Guaranty,10.25,V,120,445320,,,,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE ,25.0,CORPORATION,Change of Ownership,EXEMPT,,,0.0,0,2.0,Y,Y
2025-09-30, 7A,RBR Plummer Transport L.L.C.,535 S. Gunbarrel Road,GRAND ISLAND,NE,68801,42722.0,Heritage Bank,17145.0,,110 E 9th St,WOOD RIVER,NE,68883.0,75300.0,37650.0,09/23/2020,2020,09/30/2020,SBA Express Program,FA$TRK (Small Loan Express),5.25,F,60,484220,"Specialized Freight (except Used Goods) Trucking, Local",,,MERRICK,NE,NEBRASKA DISTRICT OFFICE ,3.0,CORPORATION,New Business or 2 years or less,PIF,02/28/2025,,0.0,0,2.0,Y,
2025-09-30, 7A,Gomez behavioral Solution LLC,1150 NW 72nd Ave,MIAMI,FL,33126,29805.0,"TD Bank, National Association",18409.0,,2035 Limestone Rd,WILMINGTON,DE,19808.0,150000.0,75000.0,09/23/2025,2025,,SBA Express Program,FA$TRK (Small Loan Express),10.5,V,120,621330,Offices of Mental Health Practitioners (except Physicians),,,MIAMI-DADE,FL,SOUTH FLORIDA DISTRICT OFFICE ,25.0,CORPORATION,Existing or more than 2 years old,COMMIT,,,0.0,1,0.0,Y,
2025-09-30, 7A,Bubbly Bar LLC,6065 Central College Road,New Albany,OH,43054,56102.0,KeyBank National Association,17534.0,,127 Public Sq,CLEVELAND,OH,44114.0,50000.0,25000.0,08/29/2022,2022,,SBA Express Program,FA$TRK (Small Loan Express),9.08,V,120,722511,Full-Service Restaurants,,,FRANKLIN,OH,COLUMBUS DISTRICT OFFICE ,3.0,CORPORATION,"Startup, Loan Funds will Open Business",CANCLD,,,0.0,1,11.0,N,
2025-09-30, 7A,Advance Team Restoration Inc.,17957 Ideal Parkway,MANTECA,CA,95336,223542.0,Celtic Bank Corporation,57056.0,,"268 S State St, Ste 300",SALT LAKE CITY,UT,84111.0,150000.0,127500.0,06/29/2020,2020,06/30/2020,Preferred Lenders Program,Guaranty,6.0,V,63,236118,Residential Remodelers,,,SAN JOAQUIN,CA,SACRAMENTO DISTRICT OFFICE ,9.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,3.0,Y,Y
2025-09-30, 7A,Kalfas Property Solutions LLC,18 King Henry Circle,ROSEDALE,MD,21237,29805.0,"TD Bank, National Association",18409.0,,2035 Limestone Rd,WILMINGTON,DE,19808.0,60000.0,30000.0,04/23/2024,2024,05/08/2024,SBA Express Program,FA$TRK (Small Loan Express),10.5,F,48,561730,Landscaping Services,,,BALTIMORE,MD,BALTIMORE DISTRICT OFFICE ,2.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,5.0,Y,
2025-09-30, 7A, CRUZ SOLUTIONS INC,62 WHITNEY AVE,FRAMINGHAM,MA,1702,98539.0,St. Mary's CU,,67864.0,46 Lizotte Dr,MARLBOROUGH,MA,1752.0,44000.0,22000.0,01/19/2021,2021,01/20/2021,SBA Express Program,FA$TRK (Small Loan Express),3.75,F,84,238990,All Other Specialty Trade Contractors,,,MIDDLESEX,MA,MASSACHUSETTS DISTRICT OFFICE ,5.0,CORPORATION,Existing or more than 2 years old,PIF,08/31/2022,,0.0,0,12.0,Y,
2025-09-30, 7A,TL'S TROPHIES & COLLECTIBLES LLC,111 E. MTCS Rd Ste F,Murfreesboro,TN,37129,29599.0,Northeast Bank,19690.0,,"35 Canal St, Ste 500",Lewiston,ME,4240.0,35000.0,29750.0,06/14/2024,2024,06/28/2024,Preferred Lenders Program,Guaranty,11.25,V,120,459420,,,,RUTHERFORD,TN,TENNESSEE DISTRICT OFFICE ,4.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,2.0,N,Y
2025-09-30, 7A,Farwell Tiling,62697 704 Rd,DU BOIS,NE,68345,42670.0,State Bank of Table Rock,9822.0,,402 Houston,TABLE ROCK,NE,68447.0,256000.0,192000.0,01/14/2021,2021,01/19/2021,SBA Express Program,FA$TRK (Small Loan Express),3.5,F,84,561730,Landscaping Services,,,PAWNEE,NE,NEBRASKA DISTRICT OFFICE ,3.0,INDIVIDUAL,Existing or more than 2 years old,EXEMPT,,,0.0,0,3.0,Y,
2025-09-30, 7A,WestCal Design and Build Inc.,29620 UNION CITY BLVD,UNION CITY,CA,94587,123499.0,BayFirst National Bank,34997.0,,700 Central Avenue,Saint Petersburg,FL,33701.0,150000.0,127500.0,06/27/2023,2023,06/28/2023,Preferred Lenders Program,Guaranty,12.0,V,102,541330,Engineering Services,,,ALAMEDA,CA,SAN FRANCISCO DISTRICT OFFICE ,15.0,CORPORATION,Existing or more than 2 years old,CHGOFF,,04/22/2025,140821.73,0,28.0,Y,Y
2025-09-30, 7A,Elite Marble and Granite of Bluffton LLC,5 Goethe Road,BLUFFTON,SC,29910,117723.0,"SouthState Bank, National Association",33555.0,,1101 First St South,WINTER HAVEN,FL,33880.0,500000.0,375000.0,08/16/2024,2024,08/19/2024,Preferred Lenders Program,Guaranty,11.25,V,120,238390,Other Building Finishing Contractors,,,BEAUFORT,SC,SOUTH CAROLINA DISTRICT OFFICE ,1.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,6.0,N,Y
2025-09-30, 7A,SalesHive,9878 W Belleview Ave #5055,Denver,CO,80123,499141.0,"Readycap Lending, LLC",,,200 Connell Drive,BERKELEY HEIGHTS,NJ,7922.0,500000.0,375000.0,11/17/2023,2024,11/29/2023,Preferred Lenders Program,Guaranty,11.25,V,120,541613,Marketing Consulting Services,,,JEFFERSON,CO,COLORADO DISTRICT OFFICE ,1.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,70.0,Y,Y
2025-09-30, 7A,VALDEZ HOLDINGS LLC,300 INDIAN LAKE BLV D200,HENDERSONVILLE,TN,37075,203685.0,Pinnacle Bank,35583.0,,"25 Platform Way S, Ste 101",Nashville,TN,37203.0,367000.0,275250.0,07/25/2022,2022,08/01/2022,Preferred Lenders Program,Guaranty,7.5,V,103,812112,Beauty Salons,S3574,Giggles & Glam Salons,SUMNER,TN,TENNESSEE DISTRICT OFFICE ,6.0,CORPORATION,"Startup, Loan Funds will Open Business",EXEMPT,,,0.0,0,14.0,Y,Y
2025-09-30, 7A,RWI Wealth Strategies,18975 STONEBLUFF LANE,NOBLESVILLE,IN,46062,223542.0,Celtic Bank Corporation,57056.0,,"268 S State St, Ste 300",SALT LAKE CITY,UT,84111.0,30000.0,25500.0,12/03/2024,2025,12/31/2024,Preferred Lenders Program,Guaranty,11.5,V,120,523940,,,,HAMILTON,IN,INDIANA DISTRICT OFFICE ,5.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,0.0,N,Y
2025-09-30, 7A,BUBBA'S FOOD LLC,4247 Farr Ct,GROVE CITY,OH,43123,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215.0,62000.0,52700.0,04/28/2025,2025,,Preferred Lenders Program,Guaranty,9.5,V,120,722330,Mobile Food Services,,,FRANKLIN,OH,COLUMBUS DISTRICT OFFICE ,3.0,CORPORATION,"Startup, Loan Funds will Open Business",COMMIT,,,0.0,0,0.0,Y,
2025-09-30, 7A,KDKB Properties LLC,1628 JAMES P RODGERS DR,VALDOSTA,GA,31601,317954.0,"Newtek Small Business Finance, Inc.",,,1981 Marcus Avenue,LAKE SUCCESS,NY,11042.0,2718900.0,2039175.0,06/03/2021,2021,06/25/2021,Preferred Lenders Program,Guaranty,6.0,V,101,323111,Commercial Gravure Printing,,,LOWNDES,GA,GEORGIA DISTRICT OFFICE ,8.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,26.0,Y,Y
2025-09-30, 7A,RETRO-BYTE LLC,13335 PLACID HILL DR,CORONA,CA,92883,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104.0,10000.0,5000.0,01/06/2022,2022,01/28/2022,SBA Express Program,FA$TRK (Small Loan Express),8.25,V,80,722330,Mobile Food Services,,,RIVERSIDE,CA,SANTA ANA DISTRICT OFFICE ,42.0,CORPORATION,New Business or 2 years or less,CHGOFF,,06/16/2025,3696.88,1,0.0,N,
2025-09-30, 7A,Noble Plumbing Inc.,1219 KANSAS AVE,MODESTO,CA,95351,44449.0,"PNC Bank, National Association",6384.0,,222 Delaware Ave,WILMINGTON,DE,19801.0,1675000.0,1256250.0,07/07/2025,2025,07/11/2025,Preferred Lenders Program,Guaranty,6.59,F,300,238220,"Plumbing, Heating, and Air-Conditioning Contractors",,,STANISLAUS,CA,FRESNO DISTRICT OFFICE ,10.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,18.0,Y,
2025-09-30, 7A,Birch Creek Farmery Co,400 STATE LINE RD,BURGETTSTOWN,PA,15021,78723.0,Northwest Bank,28178.0,,Liberty & Second St,WARREN,PA,16365.0,50000.0,25000.0,05/26/2023,2023,05/31/2023,SBA Express Program,FA$TRK (Small Loan Express),11.0,V,120,112111,Beef Cattle Ranching and Farming,,,WASHINGTON,PA,PITTSBURGH DISTRICT OFFICE ,14.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,1,6.0,Y,
2025-09-30, 7A,Box Painting LLC,9859 WILLAMETTE ST,AUMSVILLE,OR,97325,123499.0,BayFirst National Bank,34997.0,,700 Central Avenue,Saint Petersburg,FL,33701.0,100000.0,85000.0,11/22/2019,2020,12/31/2019,Preferred Lenders Program,Guaranty,7.5,V,56,238320,Painting and Wall Covering Contractors,,,MARION,OR,PORTLAND DISTRICT OFFICE ,5.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,1.0,N,Y
2025-09-30, 7A,JAAP MANAGEMENT GROUP LLC,816 US 287,HENRIETTA,TX,76365,453415.0,Touchmark National Bank,58687.0,,3651 Old Milton Pkwy,ALPHARETTA,GA,30005.0,1375000.0,1031250.0,01/13/2021,2021,02/01/2021,Preferred Lenders Program,Guaranty,5.75,V,306,721110,Hotels (except Casino Hotels) and Motels,S2125,Best Western - Membership Agre,CLAY,TX,DALLAS / FT WORTH DISTRICT OFFICE ,13.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,3.0,Y,Y
2025-09-30, 7A,Englewood Industrial Solutions LLC,533 ABBOTT DR,BROOMALL,PA,19008,80997.0,Firstrust Savings Bank,26647.0,,15 E Ridge Pike,CONSHOHOCKEN,PA,19428.0,350000.0,175000.0,04/06/2023,2023,04/13/2023,SBA Express Program,FA$TRK (Small Loan Express),10.0,V,84,423990,Other Miscellaneous Durable Goods Merchant Wholesalers,,,DELAWARE,PA,PHILADELPHIA DISTRICT OFFICE ,5.0,CORPORATION,Change of Ownership,EXEMPT,,,0.0,1,15.0,Y,
2025-09-30, 7A,Super 8 by Wyndham Palestine TX,205 E PALESTINE AVE,PALESTINE,TX,75801,507815.0,"Centerstone SBA Lending, Inc.",,,700 S Flower Street,LOS ANGELES,CA,90017.0,2379000.0,1784250.0,10/03/2024,2025,11/06/2024,Preferred Lenders Program,Guaranty,9.25,V,300,721110,Hotels (except Casino Hotels) and Motels,,,ANDERSON,TX,DALLAS / FT WORTH DISTRICT OFFICE ,5.0,CORPORATION,Change of Ownership,EXEMPT,,,0.0,0,7.0,Y,Y
2025-09-30, 7A,Tiller Holdings Inc.,8960 Excelsior Blvd,Hopkins,MN,55343,21641.0,Old National Bank,3832.0,,One Main St,EVANSVILLE,IN,47708.0,200000.0,100000.0,11/25/2022,2023,11/30/2022,SBA Express Program,FA$TRK (Small Loan Express),6.25,V,60,423910,Sporting and Recreational Goods and Supplies Merchant Wholesalers,,,HENNEPIN,MN,MINNESOTA DISTRICT OFFICE ,3.0,CORPORATION,New Business or 2 years or less,PIF,01/31/2024,,0.0,1,1.0,Y,
2025-09-30, 7A,Lena Jess Enterprises Inc.,5640 OLD SUNRISE HWY,MASSAPEQUA,NY,11758,29805.0,"TD Bank, National Association",18409.0,,2035 Limestone Rd,WILMINGTON,DE,19808.0,100000.0,50000.0,08/16/2024,2024,,SBA Express Program,FA$TRK (Small Loan Express),11.5,V,120,541320,Landscape Architectural Services,,,NASSAU,NY,MELVILLE BRANCH OFFICE ,2.0,CORPORATION,Existing or more than 2 years old,CANCLD,,,0.0,1,0.0,Y,
2025-09-30, 7A,Lindsey Leigh Jewelry LLC,800 TAFT ST,HOUSTON,TX,77019,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240.0,901200.0,675900.0,03/04/2020,2020,03/31/2020,Preferred Lenders Program,Guaranty,7.75,V,299,448310,Jewelry Stores,,,HARRIS,TX,HOUSTON DISTRICT OFFICE ,2.0,CORPORATION,Unanswered,EXEMPT,,,0.0,0,7.0,Y,
2025-09-30, 7A,Evergreen Property 1 LLC,117 and 113 W 53 Rd St,Anderson,IN,46013,76631.0,Bank Five Nine,12517.0,,155 W Wisconsin Ave,OCONOMOWOC,WI,53066.0,758000.0,568500.0,02/21/2020,2020,03/31/2020,7a General,Guaranty,6.25,V,300,531130,Lessors of Miniwarehouses and Self-Storage Units,,,MADISON,IN,INDIANA DISTRICT OFFICE ,5.0,CORPORATION,Change of Ownership,PIF,05/31/2023,,0.0,0,2.0,Y,Y
2025-09-30, 7A,Iyasu LLC,11000 W. ALAMEDA AVE.,LAKEWOOD,CO,80226,507814.0,"VelocitySBA, LLC",,,695 Town Center Drive,Costa Mesa,CA,92626.0,917000.0,825300.0,02/01/2021,2021,02/03/2021,Preferred Lenders Program,Guaranty,4.75,V,300,445310,"Beer, Wine, and Liquor Stores",,,JEFFERSON,CO,COLORADO DISTRICT OFFICE ,1.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,2.0,Y,Y
2025-09-30, 7A,Ekta Investment Inc.,333 E. Jefferson St.,FRANKLIN,IN,46131,24315.0,Merchants Bank of Indiana,8056.0,,410 Monon Blvd,CARMEL,IN,46032.0,1295000.0,1165500.0,04/22/2021,2021,04/26/2021,Preferred Lenders Program,Guaranty,5.0,V,120,445310,"Beer, Wine, and Liquor Stores",,,JOHNSON,IN,INDIANA DISTRICT OFFICE ,6.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,16.0,Y,Y
2025-09-30, 7A,Shree Kuleshvari 4 LLC,200 FRONTIER DR,STAUNTON,VA,24401,121536.0,Customers Bank,34444.0,,40 General Warren Blvd,Malvern,PA,19355.0,3104000.0,2328000.0,11/22/2022,2023,,Preferred Lenders Program,Guaranty,8.0,F,300,721110,Hotels (except Casino Hotels) and Motels,S0385,Clarion Inn by Choice Hotels/C,STAUNTON CITY,VA,RICHMOND DISTRICT OFFICE ,6.0,CORPORATION,"Startup, Loan Funds will Open Business",CANCLD,,,0.0,0,2.0,Y,
2025-09-30, 7A,RED SETTER HOLDINGS LLC,13720 154TH PL,JUPITER,FL,33478,368915.0,Veritex Community Bank,57665.0,,8214 Westchester Dr,Dallas,TX,75225.0,775300.0,581475.0,07/15/2025,2025,,Preferred Lenders Program,Guaranty,10.25,V,120,561790,Other Services to Buildings and Dwellings,,,PALM BEACH,FL,SOUTH FLORIDA DISTRICT OFFICE ,18.0,CORPORATION,New Business or 2 years or less,CANCLD,,,0.0,0,6.0,Y,
