AsOfDate,Program,BorrName,BorrStreet,BorrCity,BorrState,BorrZip,LocationID,BankName,BankFDICNumber,BankNCUANumber,BankStreet,BankCity,BankState,BankZip,GrossApproval,SBAGuaranteedApproval,ApprovalDate,ApprovalFY,FirstDisbursementDate,ProcessingMethod,Subprogram,InitialInterestRate,FixedorVariableInterestRate,TerminMonths,NAICSCode,NAICSDescription,FranchiseCode,FranchiseName,ProjectCounty,ProjectState,SBADistrictOffice,CongressionalDistrict,BusinessType,BusinessAge,LoanStatus,PaidinFullDate,ChargeoffDate,GrossChargeoffAmount,RevolverStatus,JobsSupported,CollateralInd,SoldSecondMarketInd
2025-09-30, 7A,TRUE NORTH SERVICES INC,1526 E CLIFF RD,BURNSVILLE,MN,55337,75939.0,"Associated Bank, National Association",5296.0,,200 N Adams St,GREEN BAY,WI,54301,50000.0,25000.0,03/29/2001,2001,04/30/2001,SBA Express Program,FA$TRK (Small Loan Express),,,12,235990.0,All Other Special Trade Contractors,,,DAKOTA,MN,MINNESOTA DISTRICT OFFICE ,2.0,CORPORATION,,PIF,05/31/2005,,0.0,0,2.0,,
2025-09-30, 7A,Ashary Consulting & Printing LLC,11353 Carrie Rim Circle,SOUTH JORDAN,UT,84095,106925.0,Mountain America FCU,,24692.0,9800 S Monroe St,SANDY,UT,84070,25000.0,12500.0,09/12/2008,2008,11/30/2008,SBA Express Program,FA$TRK (Small Loan Express),,,84,541512.0,Computer Systems Design Services,,,SALT LAKE,UT,UTAH DISTRICT OFFICE ,4.0,CORPORATION,,PIF,12/31/2013,,0.0,1,2.0,N,
2025-09-30, 7A,Bella Si LLC,3750 Louisa Road,CATLETTSBURG,KY,41129,27783.0,"Community Trust Bank, Inc.",2720.0,,346 N Mayo Trl,PIKEVILLE,KY,41501,100000.0,50000.0,03/23/2009,2009,04/30/2009,SBA Express Program,FA$TRK (Small Loan Express),5.25,V,246,812112.0,Beauty Salons,,,BOYD,KY,KENTUCKY DISTRICT OFFICE ,4.0,CORPORATION,,PIF,08/31/2022,,0.0,0,5.0,Y,
2025-09-30, 7A,Lynch & Hillard,10 SOFT WINTER COURT,OWINGS MILLS,MD,21117,110359.0,Bank of Hope,26610.0,,3200 Wilshire Blvd 1st Fl,LOS ANGELES,CA,90010,10000.0,8500.0,02/26/2008,2008,02/29/2008,Community Express,Community Express,,,38,812320.0,Drycleaning and Laundry Services (except Coin-Operated),,,BALTIMORE,MD,BALTIMORE DISTRICT OFFICE ,2.0,CORPORATION,,CHGOFF,,09/17/2012,6103.56,0,3.0,N,Y
2025-09-30, 7A,ANIMAL HOSPITAL OF COLORADO,1721 HARMONY RD #104,FORT COLLINS,CO,80526,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,345000.0,258750.0,07/30/2002,2002,12/31/2002,Preferred Lenders Program,Guaranty,,,300,541940.0,Veterinary Services,,,LARIMER,CO,COLORADO DISTRICT OFFICE ,2.0,INDIVIDUAL,,PIF,12/31/2022,,0.0,0,5.0,N,
2025-09-30, 7A,PREMIER MEATS & SEAFOOD INC,306 N TOWER ROAD,FERGUS FALLS,MN,56537,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,10000.0,5000.0,04/24/2008,2008,06/30/2008,SBA Express Program,FA$TRK (Small Loan Express),,,84,453998.0,All Other Miscellaneous Store Retailers (except Tobacco Stores),,,GRANT,MN,MINNESOTA DISTRICT OFFICE ,7.0,CORPORATION,,PIF,06/30/2008,,0.0,1,8.0,N,
2025-09-30, 7A,Combridge Corporation,107 East Harmon Industrial Par,Tamuning,GU,96913,19845.0,Bank of Guam,20884.0,,"111, W Chalan Santo Papa",Hagatna (Agana),GU,96910,76500.0,38250.0,01/05/2009,2009,01/07/2009,Export Express,FA$TRK (Small Loan Express),5.75,V,60,423850.0,Service Establishment Equipment and Supplies Merchant Wholesalers,,,GUAM,GU,HAWAII DISTRICT OFFICE ,0.0,CORPORATION,,PIF,01/31/2014,,0.0,0,3.0,Y,
2025-09-30, 7A,JASON AUTO COLLISION CORPORATI,681-683 & 691-693 GROVE STRE,IRVINGTON,NJ,7111,45120.0,Valley National Bank,9396.0,,615 Main Ave,PASSAIC,NJ,07055,243000.0,182250.0,02/03/2003,2003,05/03/2004,Preferred Lenders Program,Guaranty,,,180,811111.0,General Automotive Repair,,,ESSEX,NJ,NEW JERSEY DISTRICT OFFICE ,10.0,CORPORATION,,PIF,02/28/2019,,0.0,0,6.0,N,Y
2025-09-30, 7A,True Financial Services Inc. a Missouri Corporation,2142 W Chesterfield Blvd,Springfield,MO,65807,4679.0,Simmons Bank,3890.0,,501 Main St,PINE BLUFF,AR,71601,90000.0,76500.0,06/29/2007,2007,07/31/2007,Preferred Lenders Program,Guaranty,,,85,523999.0,Miscellaneous Financial Investment Activities,,,GREENE,MO,SPRINGFIELD BRANCH OFFICE ,7.0,CORPORATION,,CHGOFF,,03/15/2011,70740.24,0,1.0,Y,Y
2025-09-30, 7A,QUIVIRA TAILOR,11670 WEST 135TH STREET,OVERLAND PARK,KS,66221,112407.0,Enterprise Bank & Trust,27237.0,,150 N Meramec Ave,CLAYTON,MO,63105,28000.0,23800.0,10/12/2001,2002,11/30/2001,Preferred Lenders Program,Guaranty,,,39,812990.0,All Other Personal Services,,,JOHNSON,KS,KANSAS CITY DISTRICT OFFICE ,3.0,INDIVIDUAL,,PIF,05/31/2005,,0.0,0,3.0,,
2025-09-30, 7A,Hea Y Kim dba Mega Choice Dist,22515 Kinst Ct,CUPERTINO,CA,95014,9551.0,"Bank of America, National Association",3510.0,,100 North Tryon Street,Charlotte,NC,28255,80000.0,40000.0,10/26/2004,2005,10/31/2004,SBA Express Program,FA$TRK (Small Loan Express),,,5,517310.0,Telecommunications Resellers,,,SANTA CLARA,CA,SAN FRANCISCO DISTRICT OFFICE ,17.0,INDIVIDUAL,,CHGOFF,,08/21/2012,62997.9,0,0.0,N,
2025-09-30, 7A,Roosa and Associates Inc,1373 American Beauty Lane,Columbus,OH,43240,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215,25000.0,12500.0,11/17/2006,2007,11/30/2006,SBA Express Program,FA$TRK (Small Loan Express),,,23,541990.0,"All Other Professional, Scientific, and Technical Services",,,DELAWARE,OH,COLUMBUS DISTRICT OFFICE ,3.0,CORPORATION,,CHGOFF,,07/27/2010,24761.18,1,0.0,N,
2025-09-30, 7A,LBJJ LLC,1122 East Dorothy Lane,Kettering,OH,45419,44449.0,"PNC Bank, National Association",6384.0,,222 Delaware Ave,WILMINGTON,DE,19801,63000.0,31500.0,02/08/2006,2006,02/28/2006,SBA Express Program,FA$TRK (Small Loan Express),,,84,722110.0,Full-Service Restaurants,,,MONTGOMERY,OH,COLUMBUS DISTRICT OFFICE ,10.0,CORPORATION,,PIF,09/30/2011,,0.0,0,10.0,N,
2025-09-30, 7A,SEA COMMANDER IV,11032 32 ND AVENUE NORTH,TEXAS CITY,TX,77591,199871.0,"Business Loan Center, LLC",,,Five Independence Pointe,GREENVILLE,SC,29615,800000.0,560000.0,05/10/2002,2002,05/31/2002,Certified Lenders Program,Guaranty,,,154,114112.0,Shellfish Fishing,,,GALVESTON,TX,LOUISIANA DISTRICT OFFICE ,14.0,INDIVIDUAL,,CHGOFF,,07/24/2008,588655.07,0,0.0,N,Y
2025-09-30, 7A,ZIP PRODUCTS INC.,1590 TEXAS STREET,MEMPHIS,TN,38106,4679.0,Simmons Bank,3890.0,,501 Main St,PINE BLUFF,AR,71601,330000.0,247500.0,12/29/2008,2009,02/28/2009,7a General,Guaranty,,,142,332710.0,Machine Shops,,,SHELBY,TN,TENNESSEE DISTRICT OFFICE ,9.0,CORPORATION,,PIF,06/30/2018,,0.0,0,10.0,N,Y
2025-09-30, 7A,Magnolia Indulgences Inc.,129 Front Street,BATH,ME,4530,29592.0,Bath Savings Institution,17749.0,,105 Front St,BATH,ME,04530,15000.0,7500.0,01/03/2008,2008,01/31/2008,SBA Express Program,FA$TRK (Small Loan Express),,,24,453998.0,All Other Miscellaneous Store Retailers (except Tobacco Stores),,,SAGADAHOC,ME,MAINE DISTRICT OFFICE ,1.0,CORPORATION,,PIF,07/31/2011,,0.0,1,5.0,Y,
2025-09-30, 7A,Birdman Inc.,2308 82ND ST.,LUBBOCK,TX,79423,44449.0,"PNC Bank, National Association",6384.0,,222 Delaware Ave,WILMINGTON,DE,19801,112500.0,84375.0,04/24/2000,2000,,Preferred Lenders Program,Guaranty,,,120,722110.0,Full-Service Restaurants,16455,CHICKEN EXPRESS               ,LUBBOCK,TX,LUBBOCK DISTRICT OFFICE ,19.0,CORPORATION,,CANCLD,,,0.0,0,13.0,,
2025-09-30, 7A,HAZEL RIDGE VETERINARY CLINIC,4347 HAZEL AVE,FAIR OAKS,CA,95628,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,125000.0,62500.0,02/06/2001,2001,02/28/2001,SBA Express Program,FA$TRK (Small Loan Express),,,120,541940.0,Veterinary Services,,,SACRAMENTO,CA,SACRAMENTO DISTRICT OFFICE ,7.0,CORPORATION,,PIF,02/28/2011,,0.0,0,6.0,N,
2025-09-30, 7A,ALPHA CINE,1001 LENORA STREET,SEATTLE,WA,98121,199896.0,"Grow America Fund, Incorporated",,,633 3rd Ave,NEW YORK,NY,10017,1576000.0,1182000.0,02/10/2009,2009,02/28/2009,Preferred Lenders Program,Guaranty,,,206,512110.0,Motion Picture and Video Production,,,KING,WA,SEATTLE DISTRICT OFFICE ,7.0,CORPORATION,,CHGOFF,,04/11/2017,499084.9,0,39.0,N,
2025-09-30, 7A,MID-FLORIDA TREE SERVICE INC,11704 JACKSON RD,THONOTOSASSA,FL,33592,5597.0,Hanmi Bank,24170.0,,"3660 Wilshire Blvd, PH-A",LOS ANGELES,CA,90010,531000.0,398250.0,04/24/2007,2007,05/31/2007,Preferred Lenders Program,Guaranty,,,300,333112.0,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturi,,,HILLSBOROUGH,FL,SOUTH FLORIDA DISTRICT OFFICE ,14.0,CORPORATION,,EXEMPT,,,0.0,0,26.0,N,Y
2025-09-30, 7A,The Passionate Pussycat,1313 Lone Oak Trail,Aurora,IL,60506,199871.0,"Business Loan Center, LLC",,,Five Independence Pointe,GREENVILLE,SC,29615,15000.0,12750.0,04/20/2005,2005,05/31/2005,Community Express,Community Express,,,67,325612.0,Polish and Other Sanitation Good Manufacturing,,,KANE,IL,ILLINOIS DISTRICT OFFICE ,11.0,INDIVIDUAL,,CHGOFF,,02/27/2007,13117.92,0,1.0,Y,Y
2025-09-30, 7A,Topolinski Creations Inc.,7861 Geneva Dr,GURNEE,IL,60031,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,10000.0,5000.0,01/11/2007,2007,01/31/2007,SBA Express Program,FA$TRK (Small Loan Express),,,84,541618.0,Other Management Consulting Services,,,LAKE,IL,ILLINOIS DISTRICT OFFICE ,10.0,CORPORATION,,PIF,10/31/2013,,0.0,1,1.0,Y,
2025-09-30, 7A,H G TRUCKING,3526 E YANDELL DR,EL PASO,TX,79903,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,35000.0,17500.0,10/16/2006,2007,01/31/2007,SBA Express Program,FA$TRK (Small Loan Express),,,32,484110.0,"General Freight Trucking, Local",,,EL PASO,TX,EL PASO DISTRICT OFFICE ,16.0,INDIVIDUAL,,CHGOFF,,06/09/2011,29117.68,1,3.0,N,
2025-09-30, 7A,Bodden Contracting Group Inc,"215 Reading Blvd., P.O. Box 66",Wyomissing,PA,19610,84894.0,"Santander Bank, National Association",29950.0,,"824 N Market St, Ste 100",WILMINGTON,DE,19801,50000.0,25000.0,02/23/2007,2007,03/31/2007,SBA Express Program,FA$TRK (Small Loan Express),,,82,236115.0,New Single-Family Housing Construction (except Operative Builders),,,BERKS,PA,PHILADELPHIA DISTRICT OFFICE ,6.0,CORPORATION,,PIF,03/31/2014,,0.0,0,3.0,Y,
2025-09-30, 7A,Nicholas Wainwright,408 RIVER RD,CANTON,ME,4221,29665.0,Franklin Savings Bank,19836.0,,197 Main St,FARMINGTON,ME,04938,40000.0,20000.0,02/16/2006,2006,02/28/2006,SBA Express Program,FA$TRK (Small Loan Express),,,49,484110.0,"General Freight Trucking, Local",,,OXFORD,ME,MAINE DISTRICT OFFICE ,2.0,INDIVIDUAL,,CHGOFF,,09/20/2013,28588.34,0,2.0,N,
2025-09-30, 7A,Casel-Land Fun Center Inc.,700 Fairlane Drive,Clovis,NM,88101,28811.0,"Capital One, National Association",4297.0,,1680 Capital One Dr,MCLEAN,VA,22102,150000.0,75000.0,10/07/2004,2005,12/31/2004,SBA Express Program,FA$TRK (Small Loan Express),,,84,713110.0,Amusement and Theme Parks,,,CURRY,NM,NEW MEXICO DISTRICT OFFICE ,3.0,CORPORATION,,PIF,05/31/2011,,0.0,0,0.0,N,
2025-09-30, 7A,Angela Guevara dba Angela's Finest,4675 West 8230 South,WEST JORDAN,UT,84088,72601.0,"Zions Bank, A Division of",2270.0,,1 S Main St,SALT LAKE CITY,UT,84133,40000.0,20000.0,08/26/2004,2004,10/31/2004,SBA Express Program,FA$TRK (Small Loan Express),,,13,424450.0,Confectionery Merchant Wholesalers,,,SALT LAKE,UT,UTAH DISTRICT OFFICE ,4.0,INDIVIDUAL,,CHGOFF,,10/21/2010,12843.39,1,0.0,N,
2025-09-30, 7A,MOBLEY-PERRY & ASSOCIATES INC,2408 CHARLES BOULEVARD,GREENVILLE,NC,27834,73259.0,United Bank,22858.0,,11185 Fairfax Blvd,FAIRFAX,VA,22030,60209.0,48167.2,01/19/2000,2000,10/31/2000,Low Documentation Program,Guaranty,,,120,,,,,PITT,NC,NORTH CAROLINA DISTRICT OFFICE ,1.0,CORPORATION,,PIF,07/31/2005,,0.0,0,0.0,,
2025-09-30, 7A,West Authomotive,28715 Highway 5,Woodstock,AL,35188,198880.0,Federal Deposit Insurance Corporation,,,550 17th St NW,WASHINGTON,DC,20429,245200.0,183900.0,04/21/2008,2008,,Preferred Lenders Program,Guaranty,,,276,811111.0,General Automotive Repair,,,BIBB,AL,ALABAMA DISTRICT OFFICE ,6.0,CORPORATION,,CANCLD,,,0.0,0,3.0,Y,
2025-09-30, 7A,JOLIET MOTEL AND ESPRESSO,502 W FRONT ST,JOLIET,MT,59041,77210.0,"Bank of Bridger, National Association",2224.0,,101 S Main St,BRIDGER,MT,59014,220000.0,165000.0,12/15/2008,2009,02/28/2009,Rural Loan Initiative,Rural Lender Advantage,6.5,V,300,722110.0,Full-Service Restaurants,,,CARBON,MT,MONTANA DISTRICT OFFICE ,0.0,INDIVIDUAL,,PIF,07/31/2016,,0.0,0,2.0,Y,
2025-09-30, 7A,MED-PRODUCTS RESOURCEINC,1948 FRANKLIN ROAD,ROANOKE,VA,24014,203685.0,Pinnacle Bank,35583.0,,"25 Platform Way S, Ste 101",Nashville,TN,37203,150000.0,127500.0,11/22/2002,2003,12/31/2002,Low Documentation Program,Guaranty,,,84,446199.0,All Other Health and Personal Care Stores,,,ROANOKE CITY,VA,RICHMOND DISTRICT OFFICE ,6.0,CORPORATION,,PIF,05/31/2008,,0.0,0,0.0,N,
2025-09-30, 7A,Tania Familia,1757 Crosby Avenue,BRONX,NY,10461,378617.0,"HSBC Bank USA, National Association",57890.0,,239 Van Rensselaer Street Buff,McLean,VA,14210,25000.0,12500.0,06/17/2005,2005,08/31/2005,SBA Express Program,FA$TRK (Small Loan Express),,,84,812113.0,Nail Salons,,,BRONX,NY,NEW YORK DISTRICT OFFICE ,14.0,INDIVIDUAL,,PIF,09/30/2012,,0.0,0,9.0,Y,
2025-09-30, 7A,Tony Yang,16217 HICKS ROAD,ELKINS,AR,72727,80415.0,First Financial Bank,28905.0,,300 E Peach St,El Dorado,AR,71730,1450000.0,1000065.0,10/14/2004,2005,11/30/2004,7a General,Guaranty,,,48,112320.0,Broilers and Other Meat Type,,,WASHINGTON,AR,ARKANSAS DISTRICT OFFICE ,3.0,INDIVIDUAL,,CHGOFF,,01/15/2016,676569.76,0,0.0,N,
2025-09-30, 7A,Hooten Equipment,8803 Ernst Rd,FORT WAYNE,IN,46809,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,53400.0,26700.0,07/02/2008,2008,07/31/2008,SBA Express Program,FA$TRK (Small Loan Express),,,84,532412.0,"Construction, Mining, and Forestry Machinery and Equipment Rental and ",,,ALLEN,IN,INDIANA DISTRICT OFFICE ,3.0,INDIVIDUAL,,PIF,04/30/2013,,0.0,0,1.0,Y,
2025-09-30, 7A,JERRY'S AUTO SALES & SERVICE INC.,511 ATTRIDGE ROAD,CHURCHVILLE,NY,14428,434162.0,"Citizens Bank, National Association",57957.0,,1 Citizens Plaza,PROVIDENCE,RI,02903,37500.0,18750.0,02/17/2005,2005,03/31/2005,SBA Express Program,FA$TRK (Small Loan Express),,,60,811111.0,General Automotive Repair,,,GENESEE,NY,ROCHESTER BRANCH OFFICE ,25.0,CORPORATION,,PIF,05/01/2009,,0.0,0,8.0,N,
2025-09-30, 7A,RESOURCE DESIGN TECHNOLOGY INC,302 A S LEXINGTON DR,FOLSOM,CA,95630,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,100000.0,50000.0,05/07/2001,2001,10/31/2001,SBA Express Program,FA$TRK (Small Loan Express),,,60,541330.0,Engineering Services,,,SACRAMENTO,CA,SACRAMENTO DISTRICT OFFICE ,7.0,CORPORATION,,PIF,04/30/2008,,0.0,1,10.0,N,
2025-09-30, 7A,BLIMPIE SUBS & SALADS,1923 SW 6TH AVENUE,PORTLAND,OR,97201,5150.0,Community West Bank,23030.0,,"7100 N Financial Dr, Ste 101",FRESNO,CA,93720,70000.0,59500.0,04/19/2001,2001,05/31/2001,Preferred Lenders Program,Guaranty,,,108,722211.0,Limited-Service Restaurants,10528,BLIMPIE,MULTNOMAH,OR,PORTLAND DISTRICT OFFICE ,1.0,INDIVIDUAL,,CHGOFF,,02/10/2003,66631.67,0,2.0,Y,Y
2025-09-30, 7A,Tamzara Graphic Design Studio,1441 GARDENA UNIT 5,GLENDALE,CA,91204,9551.0,"Bank of America, National Association",3510.0,,100 North Tryon Street,Charlotte,NC,28255,15000.0,7500.0,09/14/2001,2001,09/30/2001,SBA Express Program,FA$TRK (Small Loan Express),,,60,541890.0,Other Services Related to Advertising,,,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE ,28.0,INDIVIDUAL,,PIF,05/31/2005,,0.0,0,6.0,,
2025-09-30, 7A,TIMELESS PHOTO & PORTRAITS,11012 QUIVERA,OVERLAND PARK,KS,66210,53803.0,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202,50000.0,25000.0,02/20/2004,2004,03/31/2004,SBA Express Program,FA$TRK (Small Loan Express),,,35,541921.0,"Photography Studios, Portrait",,,JOHNSON,KS,KANSAS CITY DISTRICT OFFICE ,3.0,CORPORATION,,CHGOFF,,02/08/2011,31711.2,0,8.0,N,
2025-09-30, 7A,CRWT LLC,96 EAST AVE. SUITE #2,VALLEY STREAM,NY,11580,507814.0,"VelocitySBA, LLC",,,695 Town Center Drive,Costa Mesa,CA,92626,10000.0,9000.0,08/13/2009,2009,08/31/2009,Community Express,Community Express,7.75,V,120,312112.0,Bottled Water Manufacturing,,,NASSAU,NY,MELVILLE BRANCH OFFICE ,4.0,CORPORATION,,PIF,12/31/2017,,0.0,0,2.0,N,Y
2025-09-30, 7A,HUNTER'S GREEN LAWN CARE SERVI,1006 EASTERLY AVE,HAMPTON,VA,23669,110359.0,Bank of Hope,26610.0,,3200 Wilshire Blvd 1st Fl,LOS ANGELES,CA,90010,5000.0,4250.0,01/13/2006,2006,01/31/2006,Community Express,Community Express,,,23,561730.0,Landscaping Services,,,HAMPTON CITY,VA,RICHMOND DISTRICT OFFICE ,2.0,INDIVIDUAL,,CHGOFF,,09/14/2011,2329.78,0,4.0,N,Y
2025-09-30, 7A,ULTIMATE PRODUCT CORPORATION,3231 EVERGREEN AVE,WEST SACRAMENTO,CA,95691,9551.0,"Bank of America, National Association",3510.0,,100 North Tryon Street,Charlotte,NC,28255,500000.0,375000.0,12/18/2001,2002,12/31/2001,Preferred Lenders Program,Guaranty,,,84,421120.0,Motor Vehicle Supplies and New Parts Wholesalers,,,YOLO,CA,SACRAMENTO DISTRICT OFFICE ,3.0,CORPORATION,,PIF,05/31/2005,,0.0,0,10.0,,
2025-09-30, 7A,ELLEDGE FOOD MART INC.,1 SALUDA AVENUE,WARE SHOALS,SC,29692,199871.0,"Business Loan Center, LLC",,,Five Independence Pointe,GREENVILLE,SC,29615,523000.0,392250.0,07/20/2000,2000,10/31/2000,7a General,Guaranty,,,258,,,,,GREENWOOD,SC,SOUTH CAROLINA DISTRICT OFFICE ,3.0,PARTNERSHIP,,PIF,05/31/2005,,0.0,0,0.0,,Y
2025-09-30, 7A,DAD'S AUTO GLASS INC.,2810 S. BROADWAY,MINOT,ND,58701,118060.0,Starion Bank,33758.0,,333 N 4th St,BISMARCK,ND,58501,45000.0,38250.0,10/09/2001,2002,03/31/2002,Low Documentation Program,Guaranty,,,84,441310.0,Automotive Parts and Accessories Stores,,,WARD,ND,NORTH DAKOTA DISTRICT OFFICE ,0.0,CORPORATION,,PIF,05/31/2007,,0.0,0,0.0,N,
2025-09-30, 7A,STONEWOOD MAINTENANCE,15903 LAKEWOOD B1 #103,BELLFLOWER,CA,90706,123625.0,Popular Bank,34967.0,,11 W 51st St,NEW YORK CITY,NY,10019,45000.0,22500.0,06/22/2007,2007,,SBA Express Program,FA$TRK (Small Loan Express),,,24,561790.0,Other Services to Buildings and Dwellings,,,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE ,38.0,INDIVIDUAL,,CANCLD,,,0.0,1,0.0,N,
2025-09-30, 7A,G-MAN PRECISION MACHINING,"200 OCEANIC WAY, UNIT D",SANTA ROSA,CA,95407,14624.0,Westamerica Bank,3430.0,,1108 Fifth Ave,SAN RAFAEL,CA,94901,200000.0,150000.0,11/09/2000,2001,11/30/2000,Preferred Lenders Program,Guaranty,,,120,332710.0,Machine Shops,,,SONOMA,CA,SAN FRANCISCO DISTRICT OFFICE ,5.0,INDIVIDUAL,,PIF,09/30/2011,,0.0,0,3.0,N,
2025-09-30, 7A,GALAXY ROLLOFF AND DEMOLITION,293 CARLETON DRIVE EAST,SHIRLEY,NY,11967,56102.0,KeyBank National Association,17534.0,,127 Public Sq,CLEVELAND,OH,44114,30000.0,15000.0,05/22/2003,2003,06/30/2003,SBA Express Program,FA$TRK (Small Loan Express),,,60,235940.0,Wrecking and Demolition Contractors,,,SUFFOLK,NY,MELVILLE BRANCH OFFICE ,1.0,CORPORATION,,PIF,07/31/2008,,0.0,0,1.0,N,
2025-09-30, 7A,MOBILE FIRE EXTINGUISHER INC,610 N ECKHOFF STREET,ORANGE,CA,92868,199911.0,"Wachovia SBA Lending, Inc.",,,1620 E. Roseville Pkwy,ROSEVILLE,CA,95661,585000.0,438750.0,08/31/2004,2004,,Preferred Lenders Program,Guaranty,,,300,811211.0,Consumer Electronics Repair and Maintenance,,,ORANGE,CA,SANTA ANA DISTRICT OFFICE ,46.0,CORPORATION,,CANCLD,,,0.0,0,8.0,N,
2025-09-30, 7A,MAGIC NAILS,8357 N RAMPART RANGE RD UNIT,LITTLETON,CO,80125,44449.0,"PNC Bank, National Association",6384.0,,222 Delaware Ave,WILMINGTON,DE,19801,25000.0,12500.0,02/27/2008,2008,03/31/2009,SBA Express Program,FA$TRK (Small Loan Express),,,63,812990.0,All Other Personal Services,,,DOUGLAS,CO,COLORADO DISTRICT OFFICE ,1.0,INDIVIDUAL,,CHGOFF,,05/25/2010,24919.86,1,6.0,N,
2025-09-30, 7A,LIZZIE LOO PHOTOGRAPHY LLC,5500 BUCK CREEK ROAD,FINCHVILLE,KY,40022,27542.0,Republic Bank & Trust Company,23627.0,,601 W Market St,LOUISVILLE,KY,40202,136000.0,122400.0,05/28/2009,2009,07/31/2009,7a General,Guaranty,5.49,V,240,541921.0,"Photography Studios, Portrait",,,SHELBY,KY,KENTUCKY DISTRICT OFFICE ,4.0,CORPORATION,,PIF,05/31/2017,,0.0,0,1.0,Y,
2025-09-30, 7A,L & S AUTOMOTIVE SERVICES INC.,5313 S 4015 W,SALT LAKE CITY,UT,84118,72601.0,"Zions Bank, A Division of",2270.0,,1 S Main St,SALT LAKE CITY,UT,84133,17100.0,8550.0,05/29/2009,2009,06/30/2009,SBA Express Program,FA$TRK (Small Loan Express),6.25,V,84,811198.0,All Other Automotive Repair and Maintenance,84077,TUNEX                         ,SALT LAKE,UT,UTAH DISTRICT OFFICE ,2.0,CORPORATION,,PIF,02/28/2013,,0.0,0,5.0,Y,
2025-09-30, 7A,NICK-N-WILLY'S,1012 N HAMPTON PL,ANAHEIM,CA,92801,249106.0,"California Bank of Commerce, NA",57044.0,,"12265 El Camino Real, Ste 100",SAN DIEGO,CA,92130,75000.0,63750.0,12/15/2004,2005,12/31/2004,Low Documentation Program,Guaranty,,,120,722211.0,Limited-Service Restaurants,58910,NICK-N-WILLY'S PIZZA          ,ORANGE,CA,SANTA ANA DISTRICT OFFICE ,39.0,CORPORATION,,PIF,09/30/2005,,0.0,0,0.0,N,Y
2025-09-30, 7A,Background Source International,3001 Lower Pack River Road.,Sandpoint,ID,83864,224567.0,bankcda,57074.0,,"912, Northwest Blvd",Coeur D'Alene,ID,83814,150000.0,135000.0,05/18/2009,2009,06/30/2009,Preferred Lenders Program,Guaranty,6.0,V,84,561611.0,Investigation Services,,,BONNER,ID,SPOKANE BRANCH OFFICE ,1.0,INDIVIDUAL,,PIF,06/30/2016,,0.0,0,4.0,Y,Y
2025-09-30, 7A,ICE CREAM DREAMS LLC,6297 TOWNCENTER DRIVE,CLEMMONS,NC,27012,51009.0,First-Citizens Bank & Trust Company,11063.0,,100 E. Tryon Rd,RALEIGH,NC,27603,220000.0,165000.0,09/14/2005,2005,10/31/2005,Preferred Lenders Program,Guaranty,,,125,722211.0,Limited-Service Restaurants,50954,MARBLE SLAB CREAMERY          ,FORSYTH,NC,NORTH CAROLINA DISTRICT OFFICE ,10.0,CORPORATION,,PIF,08/31/2015,,0.0,0,7.0,N,
2025-09-30, 7A,MADSEN MINING LLC,28623 OLD HIGHWAY 87,BUFFALO,WY,82834,77111.0,First Northern Bank of Wyoming,2208.0,,141 S Main St,BUFFALO,WY,82834,1200000.0,900000.0,06/09/2008,2008,08/31/2008,7a General,Guaranty,,,48,212319.0,Other Crushed and Broken Stone Mining and Quarrying,,,JOHNSON,WY,WYOMING DISTRICT OFFICE ,0.0,CORPORATION,,PIF,04/30/2012,,0.0,0,5.0,Y,
2025-09-30, 7A,5 AM DAILY DONUT,2712 BRAWN TR,BEDFORD,TX,76021,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,20000.0,10000.0,03/07/2002,2002,03/31/2002,SBA Express Program,FA$TRK (Small Loan Express),,,36,445291.0,Baked Goods Stores,,,TARRANT,TX,DALLAS / FT WORTH DISTRICT OFFICE ,24.0,INDIVIDUAL,,PIF,05/31/2005,,0.0,0,2.0,,
